mun_code,mun_name,district_code,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
12119,"Torre d'en Besora, la",1211901,2020,13234,6349,4631,244,930,1104
12119,"Torre d'en Besora, la",1211901,2019,13805,6192,4603,67,1049,1896
12119,"Torre d'en Besora, la",1211901,2018,12249,4429,4711,72,779,2258
12119,"Torre d'en Besora, la",1211901,2017,11528,3892,4720,77,853,1986
12119,"Torre d'en Besora, la",1211901,2016,10842,3366,4422,162,697,2195
12119,"Torre d'en Besora, la",1211901,2015,10147,3039,4427,134,862,1685
12120,"Torre d'en Doménec, la",1212001,2022,15050,6960,5203,328,709,1850
12120,"Torre d'en Doménec, la",1212001,2021,13485,6134,4828,162,625,1736
12120,"Torre d'en Doménec, la",1212001,2020,14504,6636,5084,269,826,1689
12120,"Torre d'en Doménec, la",1212001,2019,14415,6865,4602,113,781,2054
12120,"Torre d'en Doménec, la",1212001,2018,13833,6355,4624,120,757,1977
12120,"Torre d'en Doménec, la",1212001,2017,13125,6321,4225,145,602,1832
12120,"Torre d'en Doménec, la",1212001,2016,13437,5915,4910,101,546,1964
12120,"Torre d'en Doménec, la",1212001,2015,12392,5469,4500,111,483,1828
12121,Traiguera,1212101,2022,12766,6206,4059,197,608,1696
12121,Traiguera,1212101,2021,12346,5795,3900,293,553,1805
12121,Traiguera,1212101,2020,11434,5108,3854,430,557,1486
12121,Traiguera,1212101,2019,11173,5204,3807,222,508,1432
12121,Traiguera,1212101,2018,10773,5129,3601,203,390,1450
12121,Traiguera,1212101,2017,10244,4548,3505,203,398,1590
12121,Traiguera,1212101,2016,10012,4270,3355,270,340,1777
12121,Traiguera,1212101,2015,9536,3978,3289,361,300,1609
12122,"Useres, les/Useras",1212201,2022,15457,8088,4635,318,665,1752
12122,"Useres, les/Useras",1212201,2021,14849,7392,4265,324,622,2247
12122,"Useres, les/Useras",1212201,2020,13591,6483,4143,496,625,1844
12122,"Useres, les/Useras",1212201,2019,13095,6473,3861,309,633,1819
12122,"Useres, les/Useras",1212201,2018,12865,6447,3757,257,565,1839
12122,"Useres, les/Useras",1212201,2017,11489,5720,3566,272,471,1460
12122,"Useres, les/Useras",1212201,2016,10992,5283,3518,235,450,1507
12122,"Useres, les/Useras",1212201,2015,10642,4951,3356,319,485,1531
12123,Vallat,1212301,2022,NA,NA,NA,NA,NA,NA
12123,Vallat,1212301,2021,16558,NA,NA,NA,NA,NA
12123,Vallat,1212301,2020,16051,NA,NA,NA,NA,NA
12123,Vallat,1212301,2019,NA,NA,NA,NA,NA,NA
12123,Vallat,1212301,2018,NA,NA,NA,NA,NA,NA
12123,Vallat,1212301,2017,NA,NA,NA,NA,NA,NA
12123,Vallat,1212301,2016,NA,NA,NA,NA,NA,NA
12123,Vallat,1212301,2015,NA,NA,NA,NA,NA,NA
12124,Vall d'Alba,1212401,2022,13692,8598,2679,312,594,1508
12124,Vall d'Alba,1212401,2021,13323,8370,2537,340,508,1567
12124,Vall d'Alba,1212401,2020,12934,7870,2445,596,501,1522
12124,Vall d'Alba,1212401,2019,12681,7558,2349,319,479,1975
12124,Vall d'Alba,1212401,2018,12405,7455,2202,259,423,2067
12124,Vall d'Alba,1212401,2017,11673,6826,2186,316,375,1969
12124,Vall d'Alba,1212401,2016,11234,6631,2174,319,298,1811
12124,Vall d'Alba,1212401,2015,11043,6337,2167,352,297,1889
12124,Vall d'Alba,1212402,2022,14604,7784,3891,310,705,1915
12124,Vall d'Alba,1212402,2021,13444,6843,3600,369,679,1953
12124,Vall d'Alba,1212402,2020,12790,6360,3426,504,711,1789
12124,Vall d'Alba,1212402,2019,12717,6553,3337,228,624,1975
12124,Vall d'Alba,1212402,2018,11997,6217,3131,313,516,1819
12124,Vall d'Alba,1212402,2017,11009,5555,3095,267,388,1704
12124,Vall d'Alba,1212402,2016,10570,5113,3020,299,392,1746
12124,Vall d'Alba,1212402,2015,10234,4703,2948,364,381,1838
12125,Vall de Almonacid,1212501,2022,15939,9595,4110,369,555,1310
12125,Vall de Almonacid,1212501,2021,14313,8612,3506,428,607,1160
12125,Vall de Almonacid,1212501,2020,13265,7696,3544,590,526,909
12125,Vall de Almonacid,1212501,2019,12922,6938,3618,441,495,1429
12125,Vall de Almonacid,1212501,2018,12350,7106,3216,256,594,1177
12125,Vall de Almonacid,1212501,2017,10858,5980,3080,357,427,1015
12125,Vall de Almonacid,1212501,2016,10527,5850,3202,271,502,702
12125,Vall de Almonacid,1212501,2015,10040,4854,3410,347,501,929
12126,"Vall d'Uixó, la",1212601,2022,16426,10905,2700,343,719,1759
12126,"Vall d'Uixó, la",1212601,2021,15446,10247,2467,395,693,1644
12126,"Vall d'Uixó, la",1212601,2020,14296,9339,2337,625,626,1369
12126,"Vall d'Uixó, la",1212601,2019,14009,9263,2256,333,592,1566
12126,"Vall d'Uixó, la",1212601,2018,13123,8892,2150,319,535,1227
12126,"Vall d'Uixó, la",1212601,2017,12323,8417,2062,305,451,1087
12126,"Vall d'Uixó, la",1212601,2016,11790,7774,1994,345,396,1281
12126,"Vall d'Uixó, la",1212601,2015,11232,7413,1995,389,369,1065
12126,"Vall d'Uixó, la",1212602,2022,14759,8826,3514,356,782,1282
12126,"Vall d'Uixó, la",1212602,2021,13957,8327,3264,422,758,1186
12126,"Vall d'Uixó, la",1212602,2020,13001,7486,3161,635,710,1010
12126,"Vall d'Uixó, la",1212602,2019,12830,7578,3092,352,628,1180
12126,"Vall d'Uixó, la",1212602,2018,11985,7170,2928,335,520,1033
12126,"Vall d'Uixó, la",1212602,2017,11397,6693,2874,328,449,1054
12126,"Vall d'Uixó, la",1212602,2016,10672,6161,2734,349,428,1000
12126,"Vall d'Uixó, la",1212602,2015,10572,5941,2782,385,413,1052
12126,"Vall d'Uixó, la",1212603,2022,13685,7907,3657,389,795,936
12126,"Vall d'Uixó, la",1212603,2021,13051,7504,3481,443,773,850
12126,"Vall d'Uixó, la",1212603,2020,12505,6764,3391,634,715,1002
12126,"Vall d'Uixó, la",1212603,2019,11872,6709,3306,395,639,823
12126,"Vall d'Uixó, la",1212603,2018,11195,6311,3214,371,569,731
12126,"Vall d'Uixó, la",1212603,2017,10335,5789,2996,359,487,703
12126,"Vall d'Uixó, la",1212603,2016,9736,5322,2872,392,455,695
12126,"Vall d'Uixó, la",1212603,2015,9428,4940,2854,430,460,745
12127,Vallibona,1212701,2022,15632,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2021,16558,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2020,16051,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2019,NA,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2018,NA,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2017,NA,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2016,NA,NA,NA,NA,NA,NA
12127,Vallibona,1212701,2015,NA,NA,NA,NA,NA,NA
12128,Vilafamés,1212801,2022,17706,10958,3404,300,611,2434
12128,Vilafamés,1212801,2021,16295,10551,3274,326,577,1566
12128,Vilafamés,1212801,2020,14871,9293,3251,664,565,1098
12128,Vilafamés,1212801,2019,15121,9778,3181,299,503,1361
12128,Vilafamés,1212801,2018,14441,9325,2913,240,444,1520
12128,Vilafamés,1212801,2017,14344,9056,2899,225,373,1791
12128,Vilafamés,1212801,2016,14018,8386,2901,278,362,2092
12128,Vilafamés,1212801,2015,13167,7881,2919,305,343,1719
12129,Vilafranca/Villafranca del Cid,1212901,2022,15949,8243,4530,543,555,2078
12129,Vilafranca/Villafranca del Cid,1212901,2021,14353,7240,4087,727,539,1759
12129,Vilafranca/Villafranca del Cid,1212901,2020,13950,7135,3865,894,470,1585
12129,Vilafranca/Villafranca del Cid,1212901,2019,13328,7212,3586,367,463,1700
12129,Vilafranca/Villafranca del Cid,1212901,2018,12827,7124,3409,228,409,1658
12129,Vilafranca/Villafranca del Cid,1212901,2017,12246,6810,3378,116,391,1553
12129,Vilafranca/Villafranca del Cid,1212901,2016,11622,6207,3326,138,383,1568
12129,Vilafranca/Villafranca del Cid,1212901,2015,11364,6069,3162,187,382,1564
12130,Villahermosa del Río,1213001,2022,15244,7940,4181,235,761,2126
12130,Villahermosa del Río,1213001,2021,14811,7656,3922,318,678,2237
12130,Villahermosa del Río,1213001,2020,14637,7202,3874,525,640,2395
12130,Villahermosa del Río,1213001,2019,14534,7365,3857,166,713,2434
12130,Villahermosa del Río,1213001,2018,13843,7214,3570,171,700,2187
12130,Villahermosa del Río,1213001,2017,13439,7196,3457,203,632,1950
12130,Villahermosa del Río,1213001,2016,12466,6774,3355,171,623,1544
12130,Villahermosa del Río,1213001,2015,11630,6074,3017,292,624,1623
12131,Villamalur,1213101,2022,18447,NA,NA,NA,NA,NA
12131,Villamalur,1213101,2021,16558,NA,NA,NA,NA,NA
12131,Villamalur,1213101,2020,16051,NA,NA,NA,NA,NA
12131,Villamalur,1213101,2019,21224,11602,6765,166,1104,1586
12131,Villamalur,1213101,2018,NA,NA,NA,NA,NA,NA
12131,Villamalur,1213101,2017,NA,NA,NA,NA,NA,NA
12131,Villamalur,1213101,2016,NA,NA,NA,NA,NA,NA
12131,Villamalur,1213101,2015,NA,NA,NA,NA,NA,NA
12132,Vilanova d'Alcolea,1213201,2022,16764,9466,4943,225,533,1596
12132,Vilanova d'Alcolea,1213201,2021,15694,8956,4326,383,605,1424
12132,Vilanova d'Alcolea,1213201,2020,15235,8921,4107,518,607,1082
12132,Vilanova d'Alcolea,1213201,2019,14489,8760,3866,248,464,1152
12132,Vilanova d'Alcolea,1213201,2018,13405,8180,3574,169,362,1120
12132,Vilanova d'Alcolea,1213201,2017,12699,7476,3324,197,468,1233
12132,Vilanova d'Alcolea,1213201,2016,11974,6718,3237,282,420,1316
12132,Vilanova d'Alcolea,1213201,2015,11820,6551,3237,283,478,1272
12133,Villanueva de Viver,1213301,2022,14477,6526,4745,401,323,2481
12133,Villanueva de Viver,1213301,2021,16558,NA,NA,NA,NA,NA
12133,Villanueva de Viver,1213301,2020,16051,NA,NA,NA,NA,NA
12133,Villanueva de Viver,1213301,2019,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,1213301,2018,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,1213301,2017,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,1213301,2016,NA,NA,NA,NA,NA,NA
12133,Villanueva de Viver,1213301,2015,NA,NA,NA,NA,NA,NA
12134,Vilar de Canes,1213401,2022,10413,4724,2834,183,616,2055
12134,Vilar de Canes,1213401,2021,10094,4510,2640,209,494,2241
12134,Vilar de Canes,1213401,2020,9646,3464,2838,321,539,2483
12134,Vilar de Canes,1213401,2019,10022,2761,3050,149,555,3507
12134,Vilar de Canes,1213401,2018,9703,2715,2854,151,373,3611
12134,Vilar de Canes,1213401,2017,8333,2485,2813,62,351,2641
12134,Vilar de Canes,1213401,2016,7720,1826,2940,70,445,2448
12134,Vilar de Canes,1213401,2015,7901,1680,3190,125,327,2579
12135,Vila-real,1213501,2022,20640,12412,3686,368,698,3476
12135,Vila-real,1213501,2021,18738,11656,3485,443,636,2518
12135,Vila-real,1213501,2020,17615,10910,3428,642,630,2005
12135,Vila-real,1213501,2019,17138,10136,3315,301,590,2796
12135,Vila-real,1213501,2018,16671,10101,3223,290,545,2513
12135,Vila-real,1213501,2017,15898,9873,3179,311,427,2108
12135,Vila-real,1213501,2016,15066,9150,3000,321,392,2204
12135,Vila-real,1213501,2015,15050,9299,2980,342,358,2071
12135,Vila-real,1213502,2022,16504,11161,2695,329,686,1632
12135,Vila-real,1213502,2021,15657,10487,2505,408,645,1612
12135,Vila-real,1213502,2020,14656,9685,2419,634,593,1326
12135,Vila-real,1213502,2019,14455,9832,2308,311,554,1451
12135,Vila-real,1213502,2018,13765,9460,2181,293,505,1325
12135,Vila-real,1213502,2017,13053,8975,2107,280,412,1279
12135,Vila-real,1213502,2016,12628,8446,2027,297,392,1465
12135,Vila-real,1213502,2015,11867,7977,1981,353,383,1173
12135,Vila-real,1213503,2022,15862,9110,3767,337,795,1854
12135,Vila-real,1213503,2021,14765,8426,3508,421,769,1640
12135,Vila-real,1213503,2020,14043,7822,3368,600,733,1520
12135,Vila-real,1213503,2019,13814,7945,3268,339,688,1573
12135,Vila-real,1213503,2018,13192,7576,3156,292,640,1529
12135,Vila-real,1213503,2017,12545,7122,3078,297,555,1493
12135,Vila-real,1213503,2016,12169,6624,3004,317,560,1664
12135,Vila-real,1213503,2015,11150,6074,2886,346,501,1344
12135,Vila-real,1213504,2022,14975,9879,2946,323,668,1159
12135,Vila-real,1213504,2021,14107,9234,2693,415,621,1145
12135,Vila-real,1213504,2020,13375,8447,2642,645,614,1026
12135,Vila-real,1213504,2019,13169,8734,2490,312,567,1066
12135,Vila-real,1213504,2018,12668,8463,2344,290,508,1063
12135,Vila-real,1213504,2017,12027,8007,2300,286,447,987
12135,Vila-real,1213504,2016,11362,7421,2256,326,438,921
12135,Vila-real,1213504,2015,10880,6969,2220,373,419,899
12136,"Vilavella, la",1213601,2022,15209,9486,3020,314,826,1563
12136,"Vilavella, la",1213601,2021,14151,8846,2815,418,718,1354
12136,"Vilavella, la",1213601,2020,13482,8135,2798,566,671,1312
12136,"Vilavella, la",1213601,2019,13162,8080,2744,363,626,1350
12136,"Vilavella, la",1213601,2018,12526,7865,2551,331,507,1272
12136,"Vilavella, la",1213601,2017,11451,7368,2339,294,411,1038
12136,"Vilavella, la",1213601,2016,10854,6880,2284,291,378,1021
12136,"Vilavella, la",1213601,2015,10716,6426,2348,349,363,1229
12136,"Vilavella, la",1213602,2022,15953,9742,3630,379,572,1630
12136,"Vilavella, la",1213602,2021,14828,9015,3403,454,577,1380
12136,"Vilavella, la",1213602,2020,14465,8560,3277,561,516,1550
12136,"Vilavella, la",1213602,2019,14908,8654,3354,337,517,2047
12136,"Vilavella, la",1213602,2018,13269,8104,3106,353,399,1307
12136,"Vilavella, la",1213602,2017,12438,7438,2969,299,349,1384
12136,"Vilavella, la",1213602,2016,11817,7007,2972,343,320,1174
12136,"Vilavella, la",1213602,2015,11469,6649,2844,370,344,1262
12137,Villores,1213701,2022,15632,NA,NA,NA,NA,NA
12137,Villores,1213701,2021,16558,NA,NA,NA,NA,NA
12137,Villores,1213701,2020,16051,NA,NA,NA,NA,NA
12137,Villores,1213701,2019,NA,NA,NA,NA,NA,NA
12137,Villores,1213701,2018,NA,NA,NA,NA,NA,NA
12137,Villores,1213701,2017,NA,NA,NA,NA,NA,NA
12137,Villores,1213701,2016,NA,NA,NA,NA,NA,NA
12137,Villores,1213701,2015,NA,NA,NA,NA,NA,NA
12138,Vinaròs,1213801,2022,14507,8225,3238,337,714,1992
12138,Vinaròs,1213801,2021,13761,7722,3034,477,668,1860
12138,Vinaròs,1213801,2020,13144,7170,2908,720,643,1704
12138,Vinaròs,1213801,2019,12852,7392,2798,307,587,1769
12138,Vinaròs,1213801,2018,12269,7050,2659,286,516,1758
12138,Vinaròs,1213801,2017,11590,6627,2572,295,449,1647
12138,Vinaròs,1213801,2016,11062,6278,2475,334,408,1568
12138,Vinaròs,1213801,2015,10838,6015,2456,378,375,1614
12139,Vistabella del Maestrat,1213901,2022,16009,8419,4504,516,601,1968
12139,Vistabella del Maestrat,1213901,2021,15620,7992,4900,512,370,1847
12139,Vistabella del Maestrat,1213901,2020,14112,6778,4786,663,397,1489
12139,Vistabella del Maestrat,1213901,2019,14226,6648,4891,345,445,1898
12139,Vistabella del Maestrat,1213901,2018,13557,6926,4376,215,382,1657
12139,Vistabella del Maestrat,1213901,2017,13268,6872,4362,199,277,1557
12139,Vistabella del Maestrat,1213901,2016,12564,6223,4426,250,265,1401
12139,Vistabella del Maestrat,1213901,2015,12082,5729,4318,215,351,1468
12140,Viver,1214001,2022,14321,7532,3548,360,816,2065
12140,Viver,1214001,2021,13754,6852,3985,370,772,1775
12140,Viver,1214001,2020,12829,6473,3663,550,721,1422
12140,Viver,1214001,2019,12674,6354,3395,238,732,1956
12140,Viver,1214001,2018,11994,6049,3277,257,600,1812
12140,Viver,1214001,2017,11883,5641,3302,241,565,2133
12140,Viver,1214001,2016,11239,5451,3014,256,558,1961
12140,Viver,1214001,2015,10743,5031,3107,298,591,1716
12141,Zorita del Maestrazgo,1214101,2022,14831,8218,3652,171,1164,1627
12141,Zorita del Maestrazgo,1214101,2021,15041,8058,4038,325,868,1752
12141,Zorita del Maestrazgo,1214101,2020,13069,7517,3153,419,761,1219
12141,Zorita del Maestrazgo,1214101,2019,12395,6428,2980,196,1141,1650
12141,Zorita del Maestrazgo,1214101,2018,11384,5938,2804,181,857,1604
12141,Zorita del Maestrazgo,1214101,2017,10257,4669,3082,199,995,1313
12141,Zorita del Maestrazgo,1214101,2016,9465,4241,3490,124,874,736
12141,Zorita del Maestrazgo,1214101,2015,10207,3789,3606,150,829,1834
12142,Zucaina,1214201,2022,14766,7189,4409,340,758,2070
12142,Zucaina,1214201,2021,13388,6366,4161,476,610,1775
12142,Zucaina,1214201,2020,12018,5929,3993,299,514,1283
12142,Zucaina,1214201,2019,13845,6037,4612,149,749,2298
12142,Zucaina,1214201,2018,12865,5968,4393,100,608,1796
12142,Zucaina,1214201,2017,10791,4327,4043,91,647,1683
12142,Zucaina,1214201,2016,10739,4184,3826,196,723,1810
12142,Zucaina,1214201,2015,10745,4216,3644,116,833,1937
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2022,17011,10940,3025,333,622,2091
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2021,15802,10326,2830,409,612,1625
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2020,15488,9506,2763,597,566,2057
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2019,14770,9778,2682,323,541,1446
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2018,14089,9220,2585,311,503,1470
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2017,13404,8807,2445,317,374,1462
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2016,13620,8383,2499,323,380,2035
12901,"Alqueries, les/Alquerías del Niño Perdido",1290101,2015,12525,7973,2413,382,322,1434
12902,Sant Joan de Moró,1290201,2022,15561,10903,2517,400,652,1089
12902,Sant Joan de Moró,1290201,2021,14700,10431,2354,360,640,916
12902,Sant Joan de Moró,1290201,2020,13507,9167,2236,677,625,802
12902,Sant Joan de Moró,1290201,2019,13477,9442,2283,329,515,908
12902,Sant Joan de Moró,1290201,2018,12899,9130,2209,264,464,830
12902,Sant Joan de Moró,1290201,2017,12356,8517,2170,306,382,981
12902,Sant Joan de Moró,1290201,2016,11757,8024,2100,332,371,931
12902,Sant Joan de Moró,1290201,2015,11606,7650,2111,398,335,1111
13001,Abenójar,1300101,2022,11976,6032,3650,412,534,1348
13001,Abenójar,1300101,2021,11133,5655,3277,486,522,1193
13001,Abenójar,1300101,2020,10643,5418,3185,620,395,1025
13001,Abenójar,1300101,2019,10486,5273,3173,434,424,1182
13001,Abenójar,1300101,2018,9963,4870,3073,387,415,1218
13001,Abenójar,1300101,2017,9496,4450,2996,443,369,1238
13001,Abenójar,1300101,2016,8951,4061,2895,459,374,1163
13001,Abenójar,1300101,2015,8496,3811,2816,497,389,983
13002,Agudo,1300201,2022,10996,4540,3674,330,888,1564
13002,Agudo,1300201,2021,10242,4201,3275,370,789,1609
13002,Agudo,1300201,2020,9167,3709,3244,530,882,803
13002,Agudo,1300201,2019,9463,3548,3285,393,844,1392
13002,Agudo,1300201,2018,9192,3310,3127,314,761,1680
13002,Agudo,1300201,2017,8450,2912,3014,303,740,1481
13002,Agudo,1300201,2016,8341,2896,2982,327,655,1481
13002,Agudo,1300201,2015,7882,2668,2989,348,683,1195
13003,Alamillo,1300301,2022,13262,5768,5045,386,881,1183
13003,Alamillo,1300301,2021,12642,5671,4712,419,774,1067
13003,Alamillo,1300301,2020,11986,5169,4563,477,779,998
13003,Alamillo,1300301,2019,11819,5016,4499,378,806,1119
13003,Alamillo,1300301,2018,10947,4565,4237,341,783,1021
13003,Alamillo,1300301,2017,10235,4148,4042,359,743,944
13003,Alamillo,1300301,2016,9774,3901,4095,298,678,802
13003,Alamillo,1300301,2015,9913,3808,4127,392,667,919
13004,Albaladejo,1300401,2022,11167,4592,3787,676,872,1240
13004,Albaladejo,1300401,2021,10578,4303,3372,742,875,1286
13004,Albaladejo,1300401,2020,9834,4066,3400,783,793,791
13004,Albaladejo,1300401,2019,9487,3870,3287,526,732,1072
13004,Albaladejo,1300401,2018,9116,3670,3212,497,765,972
13004,Albaladejo,1300401,2017,8878,3428,3042,469,674,1265
13004,Albaladejo,1300401,2016,8186,3102,2785,474,678,1148
13004,Albaladejo,1300401,2015,7929,2933,2839,463,651,1042
13005,Alcázar de San Juan,1300501,2022,16509,11638,2584,264,583,1441
13005,Alcázar de San Juan,1300501,2021,15634,10997,2431,325,533,1349
13005,Alcázar de San Juan,1300501,2020,14854,10215,2422,534,461,1223
13005,Alcázar de San Juan,1300501,2019,14373,10130,2286,242,475,1240
13005,Alcázar de San Juan,1300501,2018,13538,9570,2170,230,449,1119
13005,Alcázar de San Juan,1300501,2017,12899,9126,2105,232,390,1046
13005,Alcázar de San Juan,1300501,2016,12187,8494,2043,263,351,1036
13005,Alcázar de San Juan,1300501,2015,11984,8257,2045,280,347,1055
13005,Alcázar de San Juan,1300502,2022,15907,10204,3410,308,586,1399
13005,Alcázar de San Juan,1300502,2021,15204,9803,3126,383,607,1285
13005,Alcázar de San Juan,1300502,2020,14557,9256,2962,637,516,1186
13005,Alcázar de San Juan,1300502,2019,14421,9471,2895,293,505,1257
13005,Alcázar de San Juan,1300502,2018,13590,8878,2720,282,474,1237
13005,Alcázar de San Juan,1300502,2017,12848,8426,2598,277,408,1139
13005,Alcázar de San Juan,1300502,2016,12054,7826,2472,278,353,1124
13005,Alcázar de San Juan,1300502,2015,11947,7613,2545,314,369,1106
13005,Alcázar de San Juan,1300503,2022,15693,9919,3142,284,691,1656
13005,Alcázar de San Juan,1300503,2021,14883,9402,2975,379,660,1466
13005,Alcázar de San Juan,1300503,2020,14114,8843,2888,586,603,1194
13005,Alcázar de San Juan,1300503,2019,13950,8860,2752,299,599,1441
13005,Alcázar de San Juan,1300503,2018,13263,8535,2558,273,571,1327
13005,Alcázar de San Juan,1300503,2017,12869,8196,2518,278,478,1400
13005,Alcázar de San Juan,1300503,2016,12020,7651,2451,296,429,1193
13005,Alcázar de San Juan,1300503,2015,11968,7478,2516,320,429,1225
13005,Alcázar de San Juan,1300504,2022,14684,9246,3226,357,728,1126
13005,Alcázar de San Juan,1300504,2021,13978,8838,2943,464,676,1057
13005,Alcázar de San Juan,1300504,2020,13250,8304,2751,653,626,916
13005,Alcázar de San Juan,1300504,2019,13096,8325,2623,350,609,1189
13005,Alcázar de San Juan,1300504,2018,12328,7880,2507,293,567,1081
13005,Alcázar de San Juan,1300504,2017,11650,7397,2385,332,509,1028
13005,Alcázar de San Juan,1300504,2016,10942,6924,2282,326,466,943
13005,Alcázar de San Juan,1300504,2015,10890,6763,2313,373,453,989
13005,Alcázar de San Juan,1300505,2022,11586,6476,1902,428,534,2245
13005,Alcázar de San Juan,1300505,2021,10319,6036,1764,473,501,1546
13005,Alcázar de San Juan,1300505,2020,10496,5470,1756,510,475,2285
13005,Alcázar de San Juan,1300505,2019,10170,5238,1774,387,576,2195
13005,Alcázar de San Juan,1300505,2018,9512,4849,1717,339,527,2081
13005,Alcázar de San Juan,1300505,2017,8582,4591,1614,319,464,1594
13005,Alcázar de San Juan,1300505,2016,7861,3894,1500,398,415,1654
13005,Alcázar de San Juan,1300505,2015,8156,4029,1571,433,510,1613
13006,Alcoba,1300601,2022,14603,7266,3878,393,439,2627
13006,Alcoba,1300601,2021,13616,7028,3593,448,403,2143
13006,Alcoba,1300601,2020,12931,6442,3564,483,418,2025
13006,Alcoba,1300601,2019,13027,6479,3461,406,366,2315
13006,Alcoba,1300601,2018,12081,5823,3321,317,312,2308
13006,Alcoba,1300601,2017,10819,5432,3002,260,224,1901
13006,Alcoba,1300601,2016,10102,4694,3033,332,228,1816
13006,Alcoba,1300601,2015,9402,4407,3088,456,257,1193
13007,Alcolea de Calatrava,1300701,2022,13170,7892,3210,360,692,1017
13007,Alcolea de Calatrava,1300701,2021,12605,7519,2999,392,671,1024
13007,Alcolea de Calatrava,1300701,2020,11912,7043,2846,631,630,762
13007,Alcolea de Calatrava,1300701,2019,11604,6823,2858,361,629,933
13007,Alcolea de Calatrava,1300701,2018,10510,6150,2709,313,581,758
13007,Alcolea de Calatrava,1300701,2017,10064,5660,2641,352,574,837
13007,Alcolea de Calatrava,1300701,2016,9269,5109,2590,357,532,680
13007,Alcolea de Calatrava,1300701,2015,9000,4747,2566,454,576,656
13008,Alcubillas,1300801,2022,10427,4731,3279,398,699,1320
13008,Alcubillas,1300801,2021,10028,4543,3010,464,649,1362
13008,Alcubillas,1300801,2020,9135,4206,2802,479,625,1023
13008,Alcubillas,1300801,2019,9443,4231,2981,346,643,1242
13008,Alcubillas,1300801,2018,9527,3851,2905,373,635,1764
13008,Alcubillas,1300801,2017,8771,3792,2735,274,594,1376
13008,Alcubillas,1300801,2016,8088,3359,2594,199,534,1403
13008,Alcubillas,1300801,2015,7700,2976,2623,242,494,1365
13009,Aldea del Rey,1300901,2022,12702,6464,3540,262,795,1641
13009,Aldea del Rey,1300901,2021,11216,5748,3122,300,743,1303
13009,Aldea del Rey,1300901,2020,10864,5200,3192,503,772,1199
13009,Aldea del Rey,1300901,2019,10656,5030,3057,335,730,1504
13009,Aldea del Rey,1300901,2018,10330,4580,3038,276,742,1696
13009,Aldea del Rey,1300901,2017,9445,4366,2909,263,638,1269
13009,Aldea del Rey,1300901,2016,8538,3792,2812,310,578,1047
13009,Aldea del Rey,1300901,2015,8117,3416,2820,325,535,1020
13009,Aldea del Rey,1300902,2022,13876,7086,3649,281,940,1921
13009,Aldea del Rey,1300902,2021,12687,6442,3347,288,960,1650
13009,Aldea del Rey,1300902,2020,12240,5945,3359,445,972,1520
13009,Aldea del Rey,1300902,2019,11914,5500,3307,220,988,1898
13009,Aldea del Rey,1300902,2018,11330,5135,3222,261,949,1764
13009,Aldea del Rey,1300902,2017,10889,4752,3343,199,858,1737
13009,Aldea del Rey,1300902,2016,9468,4196,2976,215,609,1472
13009,Aldea del Rey,1300902,2015,9798,4361,3027,266,667,1477
13010,Alhambra,1301001,2022,11323,5817,3198,525,746,1037
13010,Alhambra,1301001,2021,10899,5638,2922,571,643,1125
13010,Alhambra,1301001,2020,10102,5245,2877,671,550,760
13010,Alhambra,1301001,2019,9908,5067,2711,528,541,1061
13010,Alhambra,1301001,2018,9449,4779,2592,521,410,1147
13010,Alhambra,1301001,2017,8926,4486,2494,503,384,1059
13010,Alhambra,1301001,2016,8245,3966,2304,524,365,1085
13010,Alhambra,1301001,2015,7781,3628,2328,534,407,885
13011,Almadén,1301101,2022,13812,6433,4731,432,976,1240
13011,Almadén,1301101,2021,12570,5684,4351,511,866,1158
13011,Almadén,1301101,2020,12063,5289,4171,640,869,1094
13011,Almadén,1301101,2019,11638,5162,4140,370,847,1119
13011,Almadén,1301101,2018,11000,4775,3961,384,807,1072
13011,Almadén,1301101,2017,10641,4561,3958,373,730,1020
13011,Almadén,1301101,2016,10268,4315,3929,375,711,938
13011,Almadén,1301101,2015,10159,4035,4037,395,726,966
13011,Almadén,1301102,2022,12584,5850,3937,365,1114,1318
13011,Almadén,1301102,2021,11778,5613,3692,418,986,1070
13011,Almadén,1301102,2020,10843,4702,3692,607,953,889
13011,Almadén,1301102,2019,10809,4906,3736,270,949,948
13011,Almadén,1301102,2018,10534,4741,3682,312,915,885
13011,Almadén,1301102,2017,10224,4193,3867,283,806,1076
