mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
10215,Villasbuenas de Gata,2018,8868,3244,3591,560,572,901
10215,Villasbuenas de Gata,2017,8455,3154,3439,664,582,616
10215,Villasbuenas de Gata,2016,8390,3037,3434,598,524,797
10215,Villasbuenas de Gata,2015,8296,2916,3408,682,485,805
10216,Zarza de Granadilla,2022,11250,5177,3286,463,779,1545
10216,Zarza de Granadilla,2021,10465,4567,3048,669,702,1478
10216,Zarza de Granadilla,2020,9829,4253,2926,843,628,1178
10216,Zarza de Granadilla,2019,9779,4355,2866,511,665,1383
10216,Zarza de Granadilla,2018,9249,4069,2741,444,595,1401
10216,Zarza de Granadilla,2017,8612,3785,2581,443,513,1291
10216,Zarza de Granadilla,2016,8212,3505,2514,462,499,1232
10216,Zarza de Granadilla,2015,8050,3299,2481,510,487,1274
10217,Zarza de Montánchez,2022,14286,5596,5429,569,875,1816
10217,Zarza de Montánchez,2021,13081,5069,5020,702,840,1450
10217,Zarza de Montánchez,2020,12169,4521,4877,881,776,1113
10217,Zarza de Montánchez,2019,11983,4487,4894,580,848,1174
10217,Zarza de Montánchez,2018,11379,4209,4517,558,759,1336
10217,Zarza de Montánchez,2017,10590,3747,4332,584,748,1179
10217,Zarza de Montánchez,2016,10048,3542,4229,566,717,994
10217,Zarza de Montánchez,2015,9938,3679,4201,643,592,824
10218,Zarza la Mayor,2022,10942,4077,4012,907,756,1190
10218,Zarza la Mayor,2021,10339,3788,3671,960,707,1213
10218,Zarza la Mayor,2020,9587,3407,3637,987,666,889
10218,Zarza la Mayor,2019,9419,3321,3556,796,648,1097
10218,Zarza la Mayor,2018,8968,3100,3342,808,611,1107
10218,Zarza la Mayor,2017,8656,2984,3135,822,565,1150
10218,Zarza la Mayor,2016,8081,2811,3014,813,566,877
10218,Zarza la Mayor,2015,8064,2620,3045,791,590,1019
10219,Zorita,2022,11567,4683,4133,582,933,1236
10219,Zorita,2021,11066,4402,4018,694,840,1112
10219,Zorita,2020,10473,4164,3873,694,802,939
10219,Zorita,2019,10578,4276,3882,491,799,1130
10219,Zorita,2018,10104,3920,3838,399,818,1130
10219,Zorita,2017,9573,3785,3599,406,756,1027
10219,Zorita,2016,9222,3670,3539,338,711,964
10219,Zorita,2015,9007,3339,3561,432,662,1013
10901,Rosalejo,2022,11126,5273,2750,625,688,1790
10901,Rosalejo,2021,10710,4974,2548,749,652,1786
10901,Rosalejo,2020,10409,4734,2495,797,580,1802
10901,Rosalejo,2019,10378,4738,2345,636,548,2111
10901,Rosalejo,2018,9669,4392,2186,562,514,2014
10901,Rosalejo,2017,9392,4119,2134,592,458,2089
10901,Rosalejo,2016,8794,4030,2014,594,419,1738
10901,Rosalejo,2015,8643,3596,1965,644,383,2055
10902,Vegaviana,2022,10362,4749,3128,616,660,1209
10902,Vegaviana,2021,9799,4424,2883,756,569,1168
10902,Vegaviana,2020,9522,4187,2935,877,471,1052
10902,Vegaviana,2019,9329,4139,2879,670,473,1168
10902,Vegaviana,2018,8833,3867,2664,636,408,1259
10902,Vegaviana,2017,8027,3536,2482,605,465,940
10902,Vegaviana,2016,7672,3234,2492,662,459,824
10902,Vegaviana,2015,7332,2979,2394,671,396,892
10903,Alagón del Río,2022,11378,5808,2899,686,613,1374
10903,Alagón del Río,2021,10330,5136,2610,795,686,1103
10903,Alagón del Río,2020,9789,4634,2622,923,542,1068
10903,Alagón del Río,2019,9473,4767,2515,631,517,1043
10903,Alagón del Río,2018,8892,4404,2261,615,485,1127
10903,Alagón del Río,2017,8171,4037,2220,621,456,837
10903,Alagón del Río,2016,7782,3740,2180,603,440,819
10903,Alagón del Río,2015,7698,3578,2151,689,440,840
10904,Tiétar,2022,11548,5983,2765,716,787,1298
10904,Tiétar,2021,11078,5718,2426,771,724,1439
10904,Tiétar,2020,10454,5374,2310,899,619,1252
10904,Tiétar,2019,10582,5541,2235,647,578,1580
10904,Tiétar,2018,10206,5280,2133,638,619,1536
10904,Tiétar,2017,9625,4838,2077,680,506,1524
10904,Tiétar,2016,9096,4714,1988,664,478,1252
10904,Tiétar,2015,9171,4535,1973,733,461,1468
10905,Pueblonuevo de Miramontes,2022,10982,5287,2832,710,926,1228
10905,Pueblonuevo de Miramontes,2021,10544,5176,2693,738,595,1342
10905,Pueblonuevo de Miramontes,2020,9663,4749,2615,835,541,923
10905,Pueblonuevo de Miramontes,2019,9561,4767,2344,660,486,1305
10905,Pueblonuevo de Miramontes,2018,8966,4425,2273,590,416,1262
10905,Pueblonuevo de Miramontes,2017,8847,4457,2125,596,363,1306
10905,Pueblonuevo de Miramontes,2016,8528,4230,2063,607,369,1260
10905,Pueblonuevo de Miramontes,2015,8376,4054,2024,640,307,1351
11001,Alcalá de los Gazules,2022,11828,6908,2526,465,829,1099
11001,Alcalá de los Gazules,2021,10973,6357,2323,509,742,1041
11001,Alcalá de los Gazules,2020,10181,5753,2278,741,623,787
11001,Alcalá de los Gazules,2019,10055,5915,2205,426,628,880
11001,Alcalá de los Gazules,2018,9383,5413,2090,421,575,885
11001,Alcalá de los Gazules,2017,8628,4857,2003,443,516,809
11001,Alcalá de los Gazules,2016,8218,4567,1925,445,500,782
11001,Alcalá de los Gazules,2015,7840,4270,1921,460,465,725
11002,Alcalá del Valle,2022,10494,NA,NA,NA,NA,NA
11002,Alcalá del Valle,2021,9839,4334,2647,1162,901,795
11002,Alcalá del Valle,2020,9098,3791,2518,1246,871,673
11002,Alcalá del Valle,2019,8868,3897,2485,854,853,670
11002,Alcalá del Valle,2018,8283,3428,2355,846,788,757
11002,Alcalá del Valle,2017,7716,3010,2281,839,674,753
11002,Alcalá del Valle,2016,7166,2575,2206,859,660,711
11002,Alcalá del Valle,2015,6961,2373,2174,877,674,699
11003,Algar,2022,11139,6040,2796,490,932,881
11003,Algar,2021,10515,5637,2629,658,807,784
11003,Algar,2020,10082,5136,2588,807,736,816
11003,Algar,2019,9857,5160,2586,568,653,889
11003,Algar,2018,9364,5019,2459,550,672,663
11003,Algar,2017,9036,4737,2470,526,615,688
11003,Algar,2016,8816,4531,2431,471,694,690
11003,Algar,2015,8649,4311,2426,523,680,709
11004,Algeciras,2022,14151,8995,3015,309,873,959
11004,Algeciras,2021,13400,8433,2836,465,801,865
11004,Algeciras,2020,12793,7989,2733,621,710,739
11004,Algeciras,2019,12832,8388,2664,278,679,823
11004,Algeciras,2018,12240,8030,2517,263,622,808
11004,Algeciras,2017,11751,7735,2450,261,568,737
11004,Algeciras,2016,11497,7530,2411,283,550,723
11004,Algeciras,2015,11212,7278,2360,305,542,727
11005,Algodonales,2022,10845,4836,3099,738,1009,1163
11005,Algodonales,2021,10268,4387,2924,901,912,1145
11005,Algodonales,2020,9512,4010,2854,968,832,849
11005,Algodonales,2019,9343,4161,2697,718,816,951
11005,Algodonales,2018,8824,3834,2551,694,776,969
11005,Algodonales,2017,8334,3563,2443,693,713,921
11005,Algodonales,2016,7958,3329,2402,686,688,853
11005,Algodonales,2015,7587,3044,2372,735,659,777
11006,Arcos de la Frontera,2022,10977,6319,2327,648,816,867
11006,Arcos de la Frontera,2021,10228,5740,2162,783,733,809
11006,Arcos de la Frontera,2020,9509,5102,2112,988,657,649
11006,Arcos de la Frontera,2019,9517,5445,2041,647,654,730
11006,Arcos de la Frontera,2018,8938,5035,1944,651,600,708
11006,Arcos de la Frontera,2017,8387,4625,1888,672,541,661
11006,Arcos de la Frontera,2016,7856,4194,1818,699,518,627
11006,Arcos de la Frontera,2015,7656,4084,1772,683,508,608
11007,Barbate,2022,10887,5585,2717,650,845,1090
11007,Barbate,2021,10086,4998,2501,772,815,1000
11007,Barbate,2020,9180,4418,2400,912,732,717
11007,Barbate,2019,9121,4731,2328,564,681,817
11007,Barbate,2018,8517,4346,2221,535,630,785
11007,Barbate,2017,8017,4006,2130,534,585,762
11007,Barbate,2016,7636,3742,2065,545,563,721
11007,Barbate,2015,7407,3571,2030,548,549,709
11008,"Barrios, Los",2022,14772,10189,2495,368,781,940
11008,"Barrios, Los",2021,13997,9613,2302,528,743,811
11008,"Barrios, Los",2020,13035,8814,2190,706,689,635
11008,"Barrios, Los",2019,13057,9328,2085,308,642,694
11008,"Barrios, Los",2018,12396,8899,1980,282,595,640
11008,"Barrios, Los",2017,11915,8541,1936,288,546,603
11008,"Barrios, Los",2016,11168,7906,1826,306,504,625
11008,"Barrios, Los",2015,10994,7763,1771,336,512,613
11009,Benaocaz,2022,13826,7856,2713,634,780,1843
11009,Benaocaz,2021,13165,7945,2600,601,594,1425
11009,Benaocaz,2020,11898,6921,2293,927,594,1164
11009,Benaocaz,2019,11587,6877,2207,491,485,1527
11009,Benaocaz,2018,10819,6272,2173,536,466,1373
11009,Benaocaz,2017,10691,6534,2101,549,396,1110
11009,Benaocaz,2016,10907,6327,1976,533,395,1675
11009,Benaocaz,2015,9859,5993,1895,479,393,1099
11010,Bornos,2022,10315,5120,2751,908,882,655
11010,Bornos,2021,9694,4674,2570,972,844,635
11010,Bornos,2020,9191,4319,2471,1106,777,518
11010,Bornos,2019,9156,4477,2399,854,776,624
11010,Bornos,2018,8514,4097,2248,846,697,597
11010,Bornos,2017,8030,3815,2156,839,637,548
11010,Bornos,2016,7537,3475,2084,859,621,460
11010,Bornos,2015,7260,3320,1953,877,579,495
11011,"Bosque, El",2022,12969,7309,2799,402,937,1522
11011,"Bosque, El",2021,11987,6514,2603,680,844,1345
11011,"Bosque, El",2020,11190,5977,2526,853,783,1051
11011,"Bosque, El",2019,11215,6392,2480,401,735,1206
11011,"Bosque, El",2018,10467,5908,2316,382,693,1169
11011,"Bosque, El",2017,10046,5647,2262,407,691,1039
11011,"Bosque, El",2016,9193,5015,2085,430,711,952
11011,"Bosque, El",2015,8875,4588,2094,441,703,1048
11012,Cádiz,2022,17455,9159,4965,322,1241,1768
11012,Cádiz,2021,16356,8494,4636,481,1171,1574
11012,Cádiz,2020,15487,7918,4496,623,1113,1338
11012,Cádiz,2019,15351,8133,4339,295,1092,1492
11012,Cádiz,2018,14593,7761,4104,285,1036,1406
11012,Cádiz,2017,13868,7403,3936,272,967,1290
11012,Cádiz,2016,13465,7219,3769,296,936,1245
11012,Cádiz,2015,13151,6984,3653,329,917,1268
11013,Castellar de la Frontera,2022,12671,8095,2157,342,814,1263
11013,Castellar de la Frontera,2021,11799,7229,2084,519,702,1265
11013,Castellar de la Frontera,2020,10882,6729,1916,709,622,906
11013,Castellar de la Frontera,2019,10799,6969,1855,367,585,1022
11013,Castellar de la Frontera,2018,10377,6679,1770,329,550,1049
11013,Castellar de la Frontera,2017,9605,6334,1707,311,483,770
11013,Castellar de la Frontera,2016,9163,5988,1673,323,433,747
11013,Castellar de la Frontera,2015,8674,5555,1581,351,434,752
11014,Conil de la Frontera,2022,12949,6696,2394,464,760,2636
11014,Conil de la Frontera,2021,12022,6079,2261,649,695,2337
11014,Conil de la Frontera,2020,10759,5311,2176,884,643,1745
11014,Conil de la Frontera,2019,10872,5762,2051,394,601,2064
11014,Conil de la Frontera,2018,10048,5398,1928,389,553,1781
11014,Conil de la Frontera,2017,9397,5016,1874,380,479,1648
11014,Conil de la Frontera,2016,9006,4708,1842,378,454,1625
11014,Conil de la Frontera,2015,8635,4488,1820,369,452,1505
11015,Chiclana de la Frontera,2022,12665,7479,2522,455,931,1278
11015,Chiclana de la Frontera,2021,11805,6804,2332,648,862,1159
11015,Chiclana de la Frontera,2020,10933,6140,2251,857,768,917
11015,Chiclana de la Frontera,2019,10877,6553,2139,398,750,1037
11015,Chiclana de la Frontera,2018,10127,6131,2042,376,702,877
11015,Chiclana de la Frontera,2017,9510,5766,1965,358,607,814
11015,Chiclana de la Frontera,2016,9091,5451,1874,379,588,799
11015,Chiclana de la Frontera,2015,8909,5242,1855,421,560,831
11016,Chipiona,2022,10351,5188,2406,581,836,1341
11016,Chipiona,2021,9690,4668,2227,726,764,1304
11016,Chipiona,2020,8777,4168,2121,895,672,921
11016,Chipiona,2019,8750,4354,2003,559,643,1191
11016,Chipiona,2018,8173,4001,1892,551,612,1118
11016,Chipiona,2017,7677,3728,1850,534,537,1028
11016,Chipiona,2016,7315,3458,1786,554,526,991
11016,Chipiona,2015,6985,3306,1734,532,502,911
11017,Espera,2022,10909,5564,2824,879,844,799
11017,Espera,2021,10184,5051,2617,948,745,823
11017,Espera,2020,9588,4544,2484,1119,700,741
11017,Espera,2019,9613,4887,2374,822,697,833
11017,Espera,2018,8867,4353,2249,816,655,794
11017,Espera,2017,8253,4015,2176,803,574,684
11017,Espera,2016,7689,3583,2133,836,546,591
11017,Espera,2015,7458,3356,2112,829,545,616
11018,"Gastor, El",2022,11587,5346,3308,745,724,1465
11018,"Gastor, El",2021,10762,4899,3088,988,696,1091
11018,"Gastor, El",2020,9952,4360,2959,1138,641,853
11018,"Gastor, El",2019,9980,4675,2913,752,621,1019
11018,"Gastor, El",2018,9458,4304,2929,731,607,888
11018,"Gastor, El",2017,8743,3961,2756,712,505,810
11018,"Gastor, El",2016,8039,3370,2658,763,516,732
11018,"Gastor, El",2015,7735,3113,2568,818,504,731
11019,Grazalema,2022,11604,6458,2597,531,715,1303
11019,Grazalema,2021,10880,5751,2419,817,690,1203
11019,Grazalema,2020,10182,5204,2401,1020,594,964
11019,Grazalema,2019,9913,5291,2385,534,608,1095
11019,Grazalema,2018,9391,5025,2286,458,557,1065
11019,Grazalema,2017,8693,4548,2145,472,532,996
11019,Grazalema,2016,8355,4313,2069,514,488,972
11019,Grazalema,2015,8068,4020,2049,505,492,1001
11020,Jerez de la Frontera,2022,13497,7647,2951,393,1025,1481
11020,Jerez de la Frontera,2021,12549,7098,2752,554,940,1205
11020,Jerez de la Frontera,2020,11735,6550,2642,713,845,986
11020,Jerez de la Frontera,2019,11646,6833,2558,368,790,1098
11020,Jerez de la Frontera,2018,11015,6455,2439,361,731,1029
11020,Jerez de la Frontera,2017,10405,6065,2355,358,673,954
11020,Jerez de la Frontera,2016,9985,5787,2258,381,649,911
11020,Jerez de la Frontera,2015,9752,5610,2216,402,623,901
11021,Jimena de la Frontera,2022,11593,6686,2511,435,684,1277
11021,Jimena de la Frontera,2021,10859,6170,2371,582,644,1092
11021,Jimena de la Frontera,2020,10335,5556,2315,724,591,1149
11021,Jimena de la Frontera,2019,9948,5880,2184,402,575,905
11021,Jimena de la Frontera,2018,9202,5406,2018,391,539,849
11021,Jimena de la Frontera,2017,8416,4866,1953,358,461,778
11021,Jimena de la Frontera,2016,8006,4566,1935,380,430,695
11021,Jimena de la Frontera,2015,7628,4331,1841,366,411,680
11022,"Línea de la Concepción, La",2022,12196,7562,2755,333,831,715
11022,"Línea de la Concepción, La",2021,11451,6879,2656,482,781,653
11022,"Línea de la Concepción, La",2020,10534,6229,2540,583,680,502
11022,"Línea de la Concepción, La",2019,10443,6407,2510,308,619,599
11022,"Línea de la Concepción, La",2018,9786,5996,2386,289,562,553
11022,"Línea de la Concepción, La",2017,9324,5623,2351,293,526,530
11022,"Línea de la Concepción, La",2016,8836,5305,2202,316,503,509
11022,"Línea de la Concepción, La",2015,8904,5318,2199,349,511,527
11023,Medina Sidonia,2022,11182,6618,2255,580,820,910
11023,Medina Sidonia,2021,10451,6014,2107,693,771,866
11023,Medina Sidonia,2020,9708,5454,1998,868,718,670
11023,Medina Sidonia,2019,9675,5762,1926,552,680,755
11023,Medina Sidonia,2018,9118,5392,1840,533,632,722
11023,Medina Sidonia,2017,8582,5003,1808,512,573,686
11023,Medina Sidonia,2016,8083,4587,1756,534,545,661
11023,Medina Sidonia,2015,7762,4367,1724,536,524,611
11024,Olvera,2022,11826,5955,3161,729,942,1039
11024,Olvera,2021,11270,5562,2930,825,884,1069
11024,Olvera,2020,10563,5166,2771,970,821,834
11024,Olvera,2019,10410,5276,2689,647,812,985
11024,Olvera,2018,10071,4955,2614,642,793,1067
11024,Olvera,2017,9569,4645,2529,632,702,1062
11024,Olvera,2016,9218,4372,2509,643,662,1032
11024,Olvera,2015,8780,4141,2448,660,644,887
11025,Paterna de Rivera,2022,10290,5815,2308,639,870,658
11025,Paterna de Rivera,2021,9562,5357,2104,760,776,564
11025,Paterna de Rivera,2020,9099,4885,2073,886,699,556
11025,Paterna de Rivera,2019,8803,4859,2054,662,645,583
11025,Paterna de Rivera,2018,8436,4718,2014,552,608,544
11025,Paterna de Rivera,2017,7675,4223,1851,564,542,495
11025,Paterna de Rivera,2016,7107,3699,1790,612,528,478
11025,Paterna de Rivera,2015,6793,3407,1745,665,498,478
11026,Prado del Rey,2022,10526,5619,2442,585,827,1052
11026,Prado del Rey,2021,9846,5065,2273,822,732,954
11026,Prado del Rey,2020,9080,4411,2244,1034,658,733
11026,Prado del Rey,2019,8865,4572,2152,570,665,907
11026,Prado del Rey,2018,8390,4159,2035,577,680,939
11026,Prado del Rey,2017,7769,3833,1924,588,576,848
11026,Prado del Rey,2016,7305,3514,1853,591,560,786
11026,Prado del Rey,2015,7014,3311,1774,606,556,767
11027,"Puerto de Santa María, El",2022,14744,8593,3122,327,988,1714
11027,"Puerto de Santa María, El",2021,13719,7935,2881,468,910,1525
11027,"Puerto de Santa María, El",2020,12897,7349,2781,632,828,1307
11027,"Puerto de Santa María, El",2019,12817,7582,2667,306,796,1466
11027,"Puerto de Santa María, El",2018,12255,7256,2530,295,756,1418
11027,"Puerto de Santa María, El",2017,11556,6930,2393,296,668,1269
11027,"Puerto de Santa María, El",2016,11125,6661,2290,322,633,1217
11027,"Puerto de Santa María, El",2015,10831,6519,2227,351,600,1134
11028,Puerto Real,2022,14130,8572,3350,455,1038,715
11028,Puerto Real,2021,13307,8027,3082,582,945,671
11028,Puerto Real,2020,12681,7602,2945,725,887,523
11028,Puerto Real,2019,12605,7851,2858,411,876,608
11028,Puerto Real,2018,12034,7618,2695,329,829,563
11028,Puerto Real,2017,11349,7264,2551,284,740,509
11028,Puerto Real,2016,10867,6856,2454,343,710,504
11028,Puerto Real,2015,10511,6540,2378,403,677,514
11029,Puerto Serrano,2022,9355,NA,NA,NA,NA,NA
11029,Puerto Serrano,2021,8886,4329,1896,1170,1066,425
11029,Puerto Serrano,2020,8468,4086,1841,1211,972,358
11029,Puerto Serrano,2019,8285,4066,1811,854,933,426
11029,Puerto Serrano,2018,7620,3613,1756,846,825,425
11029,Puerto Serrano,2017,7028,3235,1697,839,735,350
11029,Puerto Serrano,2016,6694,2927,1667,859,710,361
11029,Puerto Serrano,2015,6377,2706,1635,877,673,331
11030,Rota,2022,14254,8271,2822,340,808,2013
11030,Rota,2021,13398,7649,2584,489,754,1923
11030,Rota,2020,12521,7059,2481,643,708,1630
11030,Rota,2019,12329,7192,2388,327,691,1731
11030,Rota,2018,11675,6789,2246,336,663,1641
11030,Rota,2017,11263,6583,2156,312,574,1640
11030,Rota,2016,10735,6344,2031,311,566,1483
11030,Rota,2015,10397,6128,1975,335,531,1429
11031,San Fernando,2022,14232,8410,3484,352,1103,882
11031,San Fernando,2021,13392,7900,3209,465,1019,799
11031,San Fernando,2020,12697,7415,3079,595,950,658
11031,San Fernando,2019,12545,7619,2959,303,930,734
11031,San Fernando,2018,11919,7270,2785,266,876,722
11031,San Fernando,2017,11339,6922,2689,259,787,683
11031,San Fernando,2016,10997,6739,2585,279,748,647
11031,San Fernando,2015,10706,6507,2519,323,716,641
11032,Sanlúcar de Barrameda,2022,10829,5720,2436,563,898,1212
11032,Sanlúcar de Barrameda,2021,10128,5301,2258,683,823,1063
11032,Sanlúcar de Barrameda,2020,9493,4857,2188,820,756,871
11032,Sanlúcar de Barrameda,2019,9395,4987,2121,517,714,1056
11032,Sanlúcar de Barrameda,2018,8732,4624,2001,508,667,932
11032,Sanlúcar de Barrameda,2017,8251,4352,1931,498,608,861
11032,Sanlúcar de Barrameda,2016,7936,4088,1869,510,595,874
11032,Sanlúcar de Barrameda,2015,7614,3850,1832,531,579,823
11033,San Roque,2022,14987,9179,2575,327,678,2227
11033,San Roque,2021,13844,8389,2388,486,626,1956
11033,San Roque,2020,12473,7531,2330,675,587,1350
11033,San Roque,2019,12458,7828,2335,343,588,1364
11033,San Roque,2018,11569,7278,2220,310,539,1222
11033,San Roque,2017,10846,6850,2140,323,468,1065
11033,San Roque,2016,10159,6336,2053,327,425,1019
11033,San Roque,2015,10207,6242,2121,364,439,1041
11034,Setenil de las Bodegas,2022,11726,5596,2908,717,898,1606
11034,Setenil de las Bodegas,2021,10976,5047,2745,933,875,1376
11034,Setenil de las Bodegas,2020,10262,4633,2640,1059,751,1178
11034,Setenil de las Bodegas,2019,10044,4894,2546,672,753,1178
11034,Setenil de las Bodegas,2018,9566,4520,2397,633,695,1321
11034,Setenil de las Bodegas,2017,8859,3991,2359,637,632,1240
11034,Setenil de las Bodegas,2016,8340,3568,2264,680,641,1188
11034,Setenil de las Bodegas,2015,7998,3148,2312,713,640,1185
11035,Tarifa,2022,14074,8008,2499,470,733,2365
11035,Tarifa,2021,13012,7245,2316,704,681,2067
11035,Tarifa,2020,11693,6507,2212,917,610,1447
11035,Tarifa,2019,11839,6919,2165,424,606,1726
11035,Tarifa,2018,11187,6537,2080,415,574,1582
11035,Tarifa,2017,10485,6104,1993,413,511,1465
11035,Tarifa,2016,10056,5810,1962,405,484,1395
11035,Tarifa,2015,9782,5595,1917,426,496,1348
11036,Torre Alháquime,2022,10575,NA,NA,NA,NA,NA
11036,Torre Alháquime,2021,9915,4451,2735,1089,781,857
11036,Torre Alháquime,2020,9458,4087,2812,1157,734,668
11036,Torre Alháquime,2019,9068,4174,2572,854,660,680
11036,Torre Alháquime,2018,8933,3992,2526,846,583,839
11036,Torre Alháquime,2017,8507,3729,2529,839,534,717
11036,Torre Alháquime,2016,8011,3320,2468,859,554,684
11036,Torre Alháquime,2015,7801,3243,2402,877,556,555
11037,Trebujena,2022,12940,7807,2804,590,825,915
11037,Trebujena,2021,12115,7373,2539,663,750,789
11037,Trebujena,2020,11412,6877,2422,742,715,655
11037,Trebujena,2019,10928,6473,2349,589,704,813
11037,Trebujena,2018,10290,5982,2194,561,662,892
11037,Trebujena,2017,9608,5526,2145,555,602,779
11037,Trebujena,2016,9136,5068,2078,619,559,813
