mun_code,mun_name,district_code,section_code,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
16078,Cuenca,1607802,1607802001,2017,46.5,11.1,19.5,2,47.4,875,94.3
16078,Cuenca,1607802,1607802001,2016,46.6,10.6,19.6,2,45.6,859,95.1
16078,Cuenca,1607802,1607802001,2015,45.7,10.4,18.8,2,47.6,886,93.9
16078,Cuenca,1607802,1607802003,2022,48.5,10,26.9,2.1,39.6,947,87.9
16078,Cuenca,1607802,1607802003,2021,47.9,10,26.3,2.2,39.4,949,88.4
16078,Cuenca,1607802,1607802003,2020,47.2,9.9,24.8,2.2,36.9,999,87.5
16078,Cuenca,1607802,1607802003,2019,47.3,9.9,25.5,2.3,37.4,988,90.1
16078,Cuenca,1607802,1607802003,2018,47.3,10.3,25.6,2.3,37.2,986,89.7
16078,Cuenca,1607802,1607802003,2017,47.3,11.3,25.3,2.2,36.1,971,90.7
16078,Cuenca,1607802,1607802003,2016,46.6,12.1,24.3,2.3,33.6,985,90.1
16078,Cuenca,1607802,1607802003,2015,45.4,13.4,22.3,2.4,34.4,1047,87.9
16078,Cuenca,1607803,1607803001,2022,41.7,18,14.2,2.3,39.4,1426,83.7
16078,Cuenca,1607803,1607803001,2021,41.8,19,14.7,2.2,39.9,1391,87.2
16078,Cuenca,1607803,1607803001,2020,41,19.5,14.4,2.3,38.2,1398,88.3
16078,Cuenca,1607803,1607803001,2019,41,19.1,14.7,2.3,38.1,1418,88.4
16078,Cuenca,1607803,1607803001,2018,40.8,19.3,14.4,2.3,38.9,1413,89.2
16078,Cuenca,1607803,1607803001,2017,41,17.9,15,2.3,38.2,1439,88.9
16078,Cuenca,1607803,1607803001,2016,40.4,18.1,14.5,2.3,36,1455,88.9
16078,Cuenca,1607803,1607803001,2015,39.9,18.3,14.7,2.3,38.4,1460,88.3
16078,Cuenca,1607803,1607803002,2022,53.1,12.3,37.2,2.3,38.1,1033,92.5
16078,Cuenca,1607803,1607803002,2021,52.9,12,36.7,2.3,39.6,1060,93.1
16078,Cuenca,1607803,1607803002,2020,52.3,12.1,36.1,2.3,38.3,1072,92.7
16078,Cuenca,1607803,1607803002,2019,52.8,11.8,37.6,2.3,35.2,1064,93.9
16078,Cuenca,1607803,1607803002,2018,53.5,11.1,38.3,2.3,36,1068,95.1
16078,Cuenca,1607803,1607803002,2017,52.8,10.9,37.4,2.4,33.2,1085,94.9
16078,Cuenca,1607803,1607803002,2016,52.7,10.8,38,2.4,31.5,1091,94.8
16078,Cuenca,1607803,1607803002,2015,52,11.1,37.3,2.4,31.7,1114,94.6
16078,Cuenca,1607803,1607803003,2022,48.4,12.6,30.1,2.2,38.2,1240,87.5
16078,Cuenca,1607803,1607803003,2021,48.6,11.8,29.5,2.2,40.1,1200,90.8
16078,Cuenca,1607803,1607803003,2020,47.9,12,28.4,2.3,39.1,1231,91.1
16078,Cuenca,1607803,1607803003,2019,47.5,12.9,28,2.3,39,1249,91.8
16078,Cuenca,1607803,1607803003,2018,47.5,13.3,27.6,2.3,39.1,1238,93.2
16078,Cuenca,1607803,1607803003,2017,47.4,14.3,27.8,2.3,36.5,1248,93.8
16078,Cuenca,1607803,1607803003,2016,47.3,13.9,27.5,2.3,36.2,1245,92.8
16078,Cuenca,1607803,1607803003,2015,47.5,13.5,27.9,2.3,37.5,1234,92.1
16078,Cuenca,1607803,1607803004,2022,48.3,12,28,2.3,39.5,1233,89.1
16078,Cuenca,1607803,1607803004,2021,48.6,11.3,27.2,2.3,40.7,1218,92.5
16078,Cuenca,1607803,1607803004,2020,48,11.8,25.9,2.3,38,1251,90.9
16078,Cuenca,1607803,1607803004,2019,47.6,11.8,25.7,2.4,38.2,1272,90.9
16078,Cuenca,1607803,1607803004,2018,47.1,12.1,24.8,2.3,39.4,1277,91.8
16078,Cuenca,1607803,1607803004,2017,46.8,12.2,24.4,2.4,36.4,1312,91
16078,Cuenca,1607803,1607803004,2016,47.4,11.9,25.8,2.4,33.4,1293,91.9
16078,Cuenca,1607803,1607803004,2015,46.2,13.4,24.7,2.5,33.5,1354,91.1
16078,Cuenca,1607803,1607803005,2022,40.2,18.8,12.1,2.8,24,1310,96.6
16078,Cuenca,1607803,1607803005,2021,39.4,20.5,10.6,2.8,23.4,1336,97.3
16078,Cuenca,1607803,1607803005,2020,38.9,21.9,10.2,2.9,21.5,1354,96.7
16078,Cuenca,1607803,1607803005,2019,38.6,22,9.1,2.9,22.2,1352,96.2
16078,Cuenca,1607803,1607803005,2018,37.8,22.6,8.6,2.9,22,1356,96.8
16078,Cuenca,1607803,1607803005,2017,37.6,23.7,8.5,3,20.7,1343,98
16078,Cuenca,1607803,1607803005,2016,37,25.5,8.6,3,20.5,1373,97.5
16078,Cuenca,1607803,1607803005,2015,36.6,26.5,8.5,3,21.1,1348,97.5
16078,Cuenca,1607803,1607803006,2022,48.9,10.9,29,2.4,27.9,940,94.6
16078,Cuenca,1607803,1607803006,2021,48.6,9.9,27.1,2.4,27,959,94.7
16078,Cuenca,1607803,1607803006,2020,47.7,10.5,24.9,2.5,26.1,984,92.7
16078,Cuenca,1607803,1607803006,2019,46.9,11.3,23.8,2.5,22.3,1016,93.3
16078,Cuenca,1607803,1607803006,2018,46.3,10.8,21.8,2.6,23.2,1007,93.8
16078,Cuenca,1607803,1607803006,2017,45,11.4,19.5,2.6,21.8,1062,93.3
16078,Cuenca,1607803,1607803006,2016,44.5,11.9,18.5,2.6,20.1,1065,95
16078,Cuenca,1607803,1607803006,2015,43.8,13.1,16.9,2.7,20,1103,97.1
16078,Cuenca,1607803,1607803007,2022,48.6,12.1,31.5,2.4,29.1,1417,92.6
16078,Cuenca,1607803,1607803007,2021,48.7,12.1,30.4,2.4,30.4,1393,94.6
16078,Cuenca,1607803,1607803007,2020,48.1,12.2,28.3,2.4,27.8,1421,95.1
16078,Cuenca,1607803,1607803007,2019,48.3,12.3,27.8,2.4,27.5,1427,95.1
16078,Cuenca,1607803,1607803007,2018,48.3,12.1,26.6,2.4,27.9,1435,96.1
16078,Cuenca,1607803,1607803007,2017,47.8,12.3,25.7,2.5,26.1,1476,95.7
16078,Cuenca,1607803,1607803007,2016,47,13.1,24.2,2.5,25,1479,95.6
16078,Cuenca,1607803,1607803007,2015,46.6,12.5,23.1,2.5,25.6,1481,95.5
16078,Cuenca,1607803,1607803008,2022,38.2,23.7,10.2,2.4,32.9,2189,92.1
16078,Cuenca,1607803,1607803008,2021,37.4,24,9.6,2.4,33.5,2133,93.4
16078,Cuenca,1607803,1607803008,2020,37.1,23.7,9.2,2.4,33.5,2076,92.7
16078,Cuenca,1607803,1607803008,2019,36.6,24.3,9,2.4,35.1,2072,92.4
16078,Cuenca,1607803,1607803008,2018,35.9,24.4,8.2,2.4,33.7,2038,92.6
16078,Cuenca,1607803,1607803008,2017,35.4,24.9,7.8,2.4,33.2,1961,93.2
16078,Cuenca,1607803,1607803008,2016,35.4,24.8,8.1,2.4,33.2,1831,94
16078,Cuenca,1607803,1607803008,2015,35.1,24.6,7.9,2.4,33.3,1783,92.8
16078,Cuenca,1607804,1607804001,2022,45.4,14.3,20.5,2.3,35.7,1070,90.9
16078,Cuenca,1607804,1607804001,2021,45.1,14.8,19.9,2.3,35,1106,92.4
16078,Cuenca,1607804,1607804001,2020,44.5,15.7,19.2,2.3,37.2,1118,91.7
16078,Cuenca,1607804,1607804001,2019,44.2,15.8,18.8,2.4,35.3,1145,91.6
16078,Cuenca,1607804,1607804001,2018,43.8,16.5,18.5,2.4,34.6,1169,92
16078,Cuenca,1607804,1607804001,2017,43.4,16.7,18.7,2.4,32.4,1174,92.2
16078,Cuenca,1607804,1607804001,2016,43.2,16.3,18.3,2.4,31.2,1199,92
16078,Cuenca,1607804,1607804001,2015,43.2,16,18.1,2.5,30.6,1229,91.7
16078,Cuenca,1607804,1607804003,2022,46.3,13.4,23.6,2.5,32.5,1401,90.4
16078,Cuenca,1607804,1607804003,2021,46.5,12.5,23.6,2.5,30,1363,93
16078,Cuenca,1607804,1607804003,2020,46.1,12.9,23.1,2.5,31.2,1383,93.2
16078,Cuenca,1607804,1607804003,2019,46,13.5,23.2,2.5,29.1,1388,93.1
16078,Cuenca,1607804,1607804003,2018,45.8,13.5,22.4,2.5,29.9,1405,92.6
16078,Cuenca,1607804,1607804003,2017,45.7,13.6,22.2,2.5,30,1409,92.7
16078,Cuenca,1607804,1607804003,2016,45.5,13.1,22,2.5,28.6,1430,92.7
16078,Cuenca,1607804,1607804003,2015,45.4,12.7,22.2,2.5,29.2,1421,93.3
16078,Cuenca,1607804,1607804004,2022,47.5,10.7,24.8,2.2,40.2,1426,85.3
16078,Cuenca,1607804,1607804004,2021,47.3,12.2,25.1,2.2,41.1,1460,84.9
16078,Cuenca,1607804,1607804004,2020,46.9,12.3,24.9,2.3,39.7,1491,84.7
16078,Cuenca,1607804,1607804004,2019,46.9,12.6,25.4,2.3,38.9,1498,84.4
16078,Cuenca,1607804,1607804004,2018,47,12.5,25.7,2.3,37.3,1485,85.8
16078,Cuenca,1607804,1607804004,2017,46.8,13.5,25.7,2.3,35.2,1535,85.9
16078,Cuenca,1607804,1607804004,2016,47.2,12.8,26.1,2.3,33.6,1519,87.5
16078,Cuenca,1607804,1607804004,2015,46.7,12,25.8,2.3,36.2,1544,85.4
16078,Cuenca,1607804,1607804005,2022,41.6,18.5,14.4,2.4,33.3,2233,87.8
16078,Cuenca,1607804,1607804005,2021,41.7,18.2,13.8,2.4,33.7,2180,89.4
16078,Cuenca,1607804,1607804005,2020,41.6,18.5,13.9,2.5,33.5,2140,89.2
16078,Cuenca,1607804,1607804005,2019,41.1,19.6,13.9,2.5,33,2158,88.9
16078,Cuenca,1607804,1607804005,2018,40.6,19.8,13.5,2.5,30.8,2124,89.4
16078,Cuenca,1607804,1607804005,2017,40.1,20.4,13.4,2.5,30.7,2096,90.2
16078,Cuenca,1607804,1607804005,2016,39.7,20.9,13.1,2.5,29.7,2105,89.2
16078,Cuenca,1607804,1607804005,2015,39.1,21.3,12.9,2.5,30.8,2144,89.2
16078,Cuenca,1607804,1607804006,2022,45.3,14.8,23.4,2.4,37.2,1160,79.1
16078,Cuenca,1607804,1607804006,2021,45.7,14.8,24,2.3,35.4,1125,81.4
16078,Cuenca,1607804,1607804006,2020,45.1,14.8,22.9,2.4,33.7,1169,81.6
16078,Cuenca,1607804,1607804006,2019,45.1,14.1,22.9,2.4,33.8,1208,80.5
16078,Cuenca,1607804,1607804006,2018,45.5,13.9,23.9,2.4,35.8,1195,81.2
16078,Cuenca,1607804,1607804006,2017,45.1,14.7,23.6,2.4,32.8,1197,83.5
16078,Cuenca,1607804,1607804006,2016,45.3,14.5,23.9,2.4,32.3,1197,83.9
16078,Cuenca,1607804,1607804006,2015,44.7,14.8,23.5,2.5,34.1,1241,83.5
16078,Cuenca,1607804,1607804007,2022,48.5,12.6,26.5,2.3,35.8,1179,87.5
16078,Cuenca,1607804,1607804007,2021,48.7,11.8,26.5,2.3,33.7,1165,89.1
16078,Cuenca,1607804,1607804007,2020,48.8,11.7,26.7,2.4,32.1,1185,88.4
16078,Cuenca,1607804,1607804007,2019,48.4,11.9,25.8,2.4,32.8,1224,87
16078,Cuenca,1607804,1607804007,2018,47.9,12.2,26.2,2.4,32.5,1231,89.4
16078,Cuenca,1607804,1607804007,2017,48.1,12.4,25.8,2.4,31.3,1238,91
16078,Cuenca,1607804,1607804007,2016,47.6,12,25.6,2.4,30.4,1259,89.7
16078,Cuenca,1607804,1607804007,2015,46.8,12.5,25.2,2.5,32,1271,89.3
16078,Cuenca,1607804,1607804008,2022,53.1,9.1,37.2,2.1,42.1,990,85.5
16078,Cuenca,1607804,1607804008,2021,54.2,8,38,2.1,40.8,978,88.2
16078,Cuenca,1607804,1607804008,2020,53.7,8.4,37.6,2.1,41.4,1004,87.3
16078,Cuenca,1607804,1607804008,2019,54,7.7,38.6,2.2,39.5,1026,88
16078,Cuenca,1607804,1607804008,2018,54.5,7.7,39.4,2.1,39.8,1018,88.9
16078,Cuenca,1607804,1607804008,2017,54.4,8.4,39.2,2.1,40.1,1052,90.5
16078,Cuenca,1607804,1607804008,2016,53.5,9.5,37.7,2.2,37.6,1091,90.2
16078,Cuenca,1607804,1607804008,2015,53.6,8.7,38.2,2.2,37.3,1098,89.7
16078,Cuenca,1607804,1607804009,2022,48,14.3,29.7,2.3,39,886,83.5
16078,Cuenca,1607804,1607804009,2021,49.4,12.7,31.4,2.3,39.4,858,85.8
16078,Cuenca,1607804,1607804009,2020,49.5,12.6,31,2.3,40.8,871,87.5
16078,Cuenca,1607804,1607804009,2019,48.9,12.9,30.4,2.3,39.3,883,87.6
16078,Cuenca,1607804,1607804009,2018,48.4,13.9,30,2.4,39.1,883,88.4
16078,Cuenca,1607804,1607804009,2017,47.8,14.5,29.6,2.4,38.2,906,86.6
16078,Cuenca,1607804,1607804009,2016,47.8,13.8,29,2.4,37.4,910,85.9
16078,Cuenca,1607804,1607804009,2015,46.9,13.6,28.4,2.5,33.8,946,85.9
16078,Cuenca,1607804,1607804010,2022,45.1,13.6,20,2.5,29.8,1730,91.8
16078,Cuenca,1607804,1607804010,2021,44.4,14.8,19.5,2.5,29,1746,93.4
16078,Cuenca,1607804,1607804010,2020,44.4,15.5,19.5,2.5,28.5,1751,93.5
16078,Cuenca,1607804,1607804010,2019,44.4,16.8,19.6,2.5,27.4,1790,93.9
16078,Cuenca,1607804,1607804010,2018,44.2,17,20.2,2.5,27.4,1789,93.8
16078,Cuenca,1607804,1607804010,2017,43.5,18.6,19.8,2.5,27.6,1819,94.8
16078,Cuenca,1607804,1607804010,2016,43.1,19.3,19.5,2.6,25.7,1849,95.2
16078,Cuenca,1607804,1607804010,2015,42.9,19.8,19.4,2.6,26.8,1864,93.9
16078,Cuenca,1607804,1607804011,2022,43.6,16.3,19.4,2.5,28.6,2031,88.7
16078,Cuenca,1607804,1607804011,2021,43.4,16.6,18.9,2.5,29,2033,91.2
16078,Cuenca,1607804,1607804011,2020,42.6,17.5,18.2,2.6,26.9,2083,90.7
16078,Cuenca,1607804,1607804011,2019,41.5,18.2,16.6,2.6,25.7,2168,90.2
16078,Cuenca,1607804,1607804011,2018,41.4,17.7,16.2,2.6,25.8,2125,91
16078,Cuenca,1607804,1607804011,2017,41,17.6,15.6,2.7,23.4,2145,89.9
16078,Cuenca,1607804,1607804011,2016,40.6,18.1,15.5,2.7,23,2152,90
16078,Cuenca,1607804,1607804011,2015,39.7,18.5,14.7,2.7,23.9,2214,89.2
16078,Cuenca,1607804,1607804012,2022,44.6,15.6,21.5,2.3,39.2,1571,82.8
16078,Cuenca,1607804,1607804012,2021,45.5,14.3,22.4,2.3,38.8,1537,84.3
16078,Cuenca,1607804,1607804012,2020,45.2,14.8,21.9,2.3,37.8,1567,84.5
16078,Cuenca,1607804,1607804012,2019,44.6,15.2,21.1,2.4,36.5,1639,82.5
16078,Cuenca,1607804,1607804012,2018,44.4,15.5,20.3,2.4,36.1,1618,83.8
16078,Cuenca,1607804,1607804012,2017,44.7,14.6,20.8,2.4,36.3,1618,83.4
16078,Cuenca,1607804,1607804012,2016,45.1,14.7,21.7,2.4,37.1,1581,85.1
16078,Cuenca,1607804,1607804012,2015,44.6,15.3,21.1,2.4,38,1603,85.1
16078,Cuenca,1607804,1607804013,2022,45,13.5,21.3,2.3,39.3,963,83.5
16078,Cuenca,1607804,1607804013,2021,45,14.9,21.4,2.2,39.5,934,84.3
16078,Cuenca,1607804,1607804013,2020,44.5,16.1,20.7,2.3,37.2,934,82.9
16078,Cuenca,1607804,1607804013,2019,44.7,14.7,20.9,2.3,37.7,965,83.6
16078,Cuenca,1607804,1607804013,2018,43.9,15.9,20.2,2.3,37.4,963,82.9
16078,Cuenca,1607804,1607804013,2017,44,15.5,19.8,2.4,37.5,969,84
16078,Cuenca,1607804,1607804013,2016,43.5,17.1,20.1,2.4,36.4,971,85
16078,Cuenca,1607804,1607804013,2015,43.7,15.6,20.1,2.4,36,960,84.2
16078,Cuenca,1607804,1607804014,2022,44.5,16.5,22.5,2.5,31.9,1311,75.5
16078,Cuenca,1607804,1607804014,2021,44.4,16.7,22.7,2.5,33.7,1320,78.2
16078,Cuenca,1607804,1607804014,2020,44.8,16.4,23.5,2.5,32.6,1321,76.9
16078,Cuenca,1607804,1607804014,2019,44.8,16.1,24.4,2.5,29.1,1350,76.9
16078,Cuenca,1607804,1607804014,2018,45.6,14.9,26.1,2.5,28.8,1292,80.9
16078,Cuenca,1607804,1607804014,2017,45.1,15.1,25.8,2.5,27.5,1340,80.7
16078,Cuenca,1607804,1607804014,2016,45.5,14.4,26.5,2.5,26.1,1324,83.1
16078,Cuenca,1607804,1607804014,2015,45.1,13.9,25.3,2.6,28.4,1361,83
16078,Cuenca,1607804,1607804015,2022,47.2,14.8,26.9,2.4,33.3,1245,77.3
16078,Cuenca,1607804,1607804015,2021,48.1,14.1,28.9,2.3,37.7,1205,79.4
16078,Cuenca,1607804,1607804015,2020,47.5,14.7,28.4,2.4,35.2,1270,78.4
16078,Cuenca,1607804,1607804015,2019,47.6,14.7,29.3,2.4,35.2,1327,78.7
16078,Cuenca,1607804,1607804015,2018,47.6,14.4,29.7,2.4,34.3,1327,77.3
16078,Cuenca,1607804,1607804015,2017,48,13.4,30.1,2.4,31.5,1310,80.5
16078,Cuenca,1607804,1607804015,2016,48.4,13.8,31.2,2.4,31.2,1262,82.8
16078,Cuenca,1607804,1607804015,2015,48.5,13,31.4,2.4,33,1274,82.4
16078,Cuenca,1607804,1607804016,2022,44,15.7,21.4,2.5,33.8,972,79.9
16078,Cuenca,1607804,1607804016,2021,44,16.5,22.3,2.5,33.1,948,83.3
16078,Cuenca,1607804,1607804016,2020,44.3,16.5,23.3,2.4,34.9,937,84.5
16078,Cuenca,1607804,1607804016,2019,44.3,16.9,23.9,2.5,30.8,955,84.7
16078,Cuenca,1607804,1607804016,2018,44.6,16.8,24.3,2.5,30.1,937,84.7
16078,Cuenca,1607804,1607804016,2017,44.4,16.3,23.3,2.5,31,963,85.2
16078,Cuenca,1607804,1607804016,2016,43.8,16,22.6,2.5,30.9,987,85.6
16078,Cuenca,1607804,1607804016,2015,44.1,15.3,22.8,2.5,31.6,1010,85.8
16078,Cuenca,1607804,1607804017,2022,50,10.5,31.8,2.4,28,1473,95.1
16078,Cuenca,1607804,1607804017,2021,49,11,30.4,2.4,27.2,1500,95.6
16078,Cuenca,1607804,1607804017,2020,48.5,10.6,29,2.5,24.6,1544,96.2
16078,Cuenca,1607804,1607804017,2019,48.6,9.4,28.5,2.5,23.4,1562,96.2
16078,Cuenca,1607804,1607804017,2018,47.5,10.2,26.8,2.6,22.4,1591,96
16078,Cuenca,1607804,1607804017,2017,46,11.5,24.3,2.6,21.6,1653,95
16078,Cuenca,1607804,1607804017,2016,45.5,12.2,22.1,2.6,21.8,1659,95
16078,Cuenca,1607804,1607804017,2015,44.7,12.8,20.4,2.7,22.5,1695,95.4
16078,Cuenca,1607804,1607804018,2022,49.1,10,27.2,2.5,27,1667,95.4
16078,Cuenca,1607804,1607804018,2021,48.4,10.3,25,2.5,25.6,1709,95.2
16078,Cuenca,1607804,1607804018,2020,48,10.5,24.1,2.6,23.8,1736,95.3
16078,Cuenca,1607804,1607804018,2019,48.1,10.7,23.9,2.6,22.3,1773,95.2
16078,Cuenca,1607804,1607804018,2018,47.5,10.9,22.5,2.6,21.6,1789,96
16078,Cuenca,1607804,1607804018,2017,46.2,12,20.9,2.7,20.8,1811,95.6
16078,Cuenca,1607804,1607804018,2016,45.2,12.7,19.2,2.7,20.3,1842,94.5
16078,Cuenca,1607804,1607804018,2015,44.4,13,18,2.8,19.4,1865,95.2
16078,Cuenca,1607804,1607804019,2022,44.6,15.1,20.6,2.4,33.4,1455,84.1
16078,Cuenca,1607804,1607804019,2021,45.1,14.9,21.5,2.3,32.3,1432,87.9
16078,Cuenca,1607804,1607804019,2020,43.9,15.6,19.3,2.4,33,1478,86.6
16078,Cuenca,1607804,1607804019,2019,43.3,16.8,19.1,2.4,29.7,1528,86.4
16078,Cuenca,1607804,1607804019,2018,42.9,16.4,18.7,2.5,26.6,1553,87.6
16078,Cuenca,1607804,1607804019,2017,42.4,16.6,17.7,2.5,27,1553,88.4
16078,Cuenca,1607804,1607804019,2016,41.9,17.7,17.3,2.5,26,1553,88
16078,Cuenca,1607804,1607804019,2015,41.7,17.3,16.9,2.5,27.4,1576,86.7
16078,Cuenca,1607804,1607804020,2022,47.4,12.8,26.8,2.6,22,1471,92.3
16078,Cuenca,1607804,1607804020,2021,46.9,12.3,24.9,2.6,22,1504,93.8
16078,Cuenca,1607804,1607804020,2020,46.2,12.6,23.3,2.6,21.2,1525,93.9
16078,Cuenca,1607804,1607804020,2019,46,12.5,21.9,2.7,21.1,1552,94.8
16078,Cuenca,1607804,1607804020,2018,45.4,12.2,20.4,2.7,20.5,1553,95.3
16078,Cuenca,1607804,1607804020,2017,44.9,11.9,18.8,2.7,19.4,1585,95
16078,Cuenca,1607804,1607804020,2016,43.8,13.4,16.7,2.9,17.6,1661,95.2
16078,Cuenca,1607804,1607804020,2015,43.2,13.1,15.1,2.9,16.7,1706,95
16078,Cuenca,1607804,1607804021,2022,39.6,21.3,11,2.7,21.9,2126,94.7
16078,Cuenca,1607804,1607804021,2021,39.2,20.7,9.8,2.7,21.4,2135,95.9
16078,Cuenca,1607804,1607804021,2020,38.4,21.5,9,2.7,22.3,2129,96
16078,Cuenca,1607804,1607804021,2019,37.8,22.5,8.3,2.8,22.7,2166,95.4
16078,Cuenca,1607804,1607804021,2018,37.5,22.7,8,2.8,21.7,2168,95.2
16078,Cuenca,1607804,1607804021,2017,36.5,23.2,7.2,2.8,20,2233,95.4
16078,Cuenca,1607804,1607804021,2016,35.6,24.8,6.7,2.9,19.9,2270,95.5
16078,Cuenca,1607804,1607804021,2015,35.3,24.6,6.4,2.9,21.4,2248,95.9
16078,Cuenca,1607804,1607804022,2022,42.7,12.3,13.6,2.6,25.7,2105,93.1
16078,Cuenca,1607804,1607804022,2021,42,13.4,12.3,2.6,25.9,2115,93.8
16078,Cuenca,1607804,1607804022,2020,41.3,14.8,11.2,2.6,25.8,2129,93.5
16078,Cuenca,1607804,1607804022,2019,40.4,16.7,10.6,2.6,25.6,2160,92.8
16078,Cuenca,1607804,1607804022,2018,39.7,18.3,10.2,2.6,24.5,2161,93.4
16078,Cuenca,1607804,1607804022,2017,39,20.5,9.3,2.7,23.9,2192,94
16078,Cuenca,1607804,1607804022,2016,38.5,22,9.2,2.7,22.4,2220,93.6
16078,Cuenca,1607804,1607804022,2015,37.7,22.5,8.7,2.8,22.4,2290,92.5
16078,Cuenca,1607804,1607804023,2022,40.3,21.8,11.4,2.6,27.9,1485,95.8
16078,Cuenca,1607804,1607804023,2021,39.4,23.2,10.1,2.6,26.6,1523,96
16078,Cuenca,1607804,1607804023,2020,38.6,24.7,9.4,2.6,27.3,1537,97.2
16078,Cuenca,1607804,1607804023,2019,37.6,26.6,8.3,2.6,25.4,1568,96.9
16078,Cuenca,1607804,1607804023,2018,36.9,27.6,8.1,2.6,26.5,1562,96.9
16078,Cuenca,1607804,1607804023,2017,36.1,28.2,7.7,2.6,25.9,1577,97.2
16078,Cuenca,1607804,1607804023,2016,35.3,28.4,7.2,2.7,25,1557,97
16078,Cuenca,1607804,1607804023,2015,34.8,28.5,6.5,2.6,25.6,1543,96.9
16078,Cuenca,1607804,1607804024,2022,33.6,30.7,4.6,2.8,24.2,2392,96.4
16078,Cuenca,1607804,1607804024,2021,33.2,30.8,4.3,2.7,25.4,2379,97.2
16078,Cuenca,1607804,1607804024,2020,32.7,30.3,4,2.7,25.3,2373,96.6
16078,Cuenca,1607804,1607804024,2019,32.2,31,3.9,2.7,25.9,2358,96.8
16078,Cuenca,1607804,1607804024,2018,31.6,31.1,3.6,2.7,27.1,2284,97.2
16078,Cuenca,1607804,1607804024,2017,31,31.7,3.3,2.6,27.6,2306,96.3
16078,Cuenca,1607804,1607804024,2016,30.8,31,3,2.6,28.5,2248,95.7
16078,Cuenca,1607804,1607804024,2015,30.2,31,2.9,2.6,29.9,2229,95.3
16078,Cuenca,1607804,1607804025,2022,36,24.6,7.2,2.5,31,2479,93.5
16078,Cuenca,1607804,1607804025,2021,35.7,24.9,6.8,2.5,31.3,2502,94.4
16078,Cuenca,1607804,1607804025,2020,34.9,25.8,6.4,2.5,31.3,2457,94.1
16078,Cuenca,1607804,1607804025,2019,34.2,26.4,6,2.6,31.1,2488,94.1
16078,Cuenca,1607804,1607804025,2018,34.1,26.6,6.1,2.5,31.2,2365,94.2
16078,Cuenca,1607804,1607804025,2017,33.8,26.2,5.8,2.5,30.7,2332,93.3
16078,Cuenca,1607804,1607804025,2016,33.7,26.1,5.8,2.5,31.7,2307,93.2
16078,Cuenca,1607804,1607804025,2015,33.2,25.4,5.4,2.5,34.2,2236,92.5
16078,Cuenca,1607804,1607804026,2022,33.8,30.6,5.6,2.5,31.5,2528,94.8
16078,Cuenca,1607804,1607804026,2021,33.2,31,5.3,2.5,32.5,2500,95
16078,Cuenca,1607804,1607804026,2020,32.6,31.5,5.4,2.5,32.3,2532,95.2
16078,Cuenca,1607804,1607804026,2019,32.1,31.4,4.9,2.5,33,2542,94.4
16078,Cuenca,1607804,1607804026,2018,31.4,31.4,4.7,2.5,33.7,2537,94.3
16078,Cuenca,1607804,1607804026,2017,31.6,30.2,5,2.4,35.5,2471,95.2
16078,Cuenca,1607804,1607804026,2016,31.1,30.1,4.7,2.4,35.9,2423,95.4
16078,Cuenca,1607804,1607804026,2015,31,28.8,4.6,2.4,37.2,2330,94.8
16079,Cueva del Hierro,1607901,1607901001,2022,56.6,0,27.6,1.6,66.7,29,86.2
16079,Cueva del Hierro,1607901,1607901001,2021,52.8,14.3,28.6,1.8,63.2,35,71.4
16079,Cueva del Hierro,1607901,1607901001,2020,54.4,11.4,31.4,1.7,66.7,35,77.1
16079,Cueva del Hierro,1607901,1607901001,2019,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,1607901,1607901001,2018,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,1607901,1607901001,2017,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,1607901,1607901001,2016,NA,NA,NA,NA,NA,NA,NA
16079,Cueva del Hierro,1607901,1607901001,2015,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,1608101,1608101001,2022,46.1,21.2,21.2,2.8,33.3,66,89.4
16081,Chumillas,1608101,1608101001,2021,45.5,23.3,23.3,2.7,31.8,60,87.9
16081,Chumillas,1608101,1608101001,2020,45.3,21.3,23,2.9,23.8,61,89.7
16081,Chumillas,1608101,1608101001,2019,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,1608101,1608101001,2018,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,1608101,1608101001,2017,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,1608101,1608101001,2016,NA,NA,NA,NA,NA,NA,NA
16081,Chumillas,1608101,1608101001,2015,NA,NA,NA,NA,NA,NA,NA
16082,Enguídanos,1608201,1608201001,2022,50.5,9.8,30.8,1.9,47.6,315,90.5
16082,Enguídanos,1608201,1608201001,2021,51.7,9.6,32.6,1.9,51.5,301,92.6
16082,Enguídanos,1608201,1608201001,2020,52,9.9,34.2,1.9,48.8,304,92.4
16082,Enguídanos,1608201,1608201001,2019,52.8,10.5,37.3,1.8,50.5,314,93
16082,Enguídanos,1608201,1608201001,2018,52,11.8,36.8,1.9,50.3,321,92.4
16082,Enguídanos,1608201,1608201001,2017,54.1,9.3,40.2,1.8,50.7,321,95.3
16082,Enguídanos,1608201,1608201001,2016,55.6,9.6,42.7,1.8,49.7,335,95.8
