mun_code,mun_name,district_code,year,gini,p80p20
20064,Pasaia,2006403,2018,27.9,2.4
20064,Pasaia,2006403,2017,28.6,2.5
20064,Pasaia,2006403,2016,29.5,2.6
20064,Pasaia,2006404,2022,27.5,2.4
20064,Pasaia,2006404,2021,27.2,2.4
20064,Pasaia,2006404,2020,27.9,2.4
20064,Pasaia,2006404,2019,28,2.5
20064,Pasaia,2006404,2018,28,2.6
20064,Pasaia,2006404,2017,28.3,2.5
20064,Pasaia,2006404,2016,29.4,2.7
20065,Soraluze-Placencia de las Armas,2006501,2022,30.1,2.7
20065,Soraluze-Placencia de las Armas,2006501,2021,30.3,2.7
20065,Soraluze-Placencia de las Armas,2006501,2020,30.8,2.9
20065,Soraluze-Placencia de las Armas,2006501,2019,29.6,2.7
20065,Soraluze-Placencia de las Armas,2006501,2018,30.6,2.6
20065,Soraluze-Placencia de las Armas,2006501,2017,30.7,2.5
20065,Soraluze-Placencia de las Armas,2006501,2016,33.5,2.9
20065,Soraluze-Placencia de las Armas,2006502,2022,31.2,2.8
20065,Soraluze-Placencia de las Armas,2006502,2021,30.2,2.8
20065,Soraluze-Placencia de las Armas,2006502,2020,30.3,2.5
20065,Soraluze-Placencia de las Armas,2006502,2019,30.3,2.7
20065,Soraluze-Placencia de las Armas,2006502,2018,30.2,2.9
20065,Soraluze-Placencia de las Armas,2006502,2017,30.7,2.9
20065,Soraluze-Placencia de las Armas,2006502,2016,31.8,2.8
20066,Errezil,2006601,2022,28.8,2.4
20066,Errezil,2006601,2021,29,2.3
20066,Errezil,2006601,2020,28.7,2.5
20066,Errezil,2006601,2019,29.4,2.4
20066,Errezil,2006601,2018,30.1,2.5
20066,Errezil,2006601,2017,31.5,2.7
20066,Errezil,2006601,2016,32.2,2.6
20067,Errenteria,2006701,2022,26.2,2.3
20067,Errenteria,2006701,2021,26.3,2.3
20067,Errenteria,2006701,2020,26.4,2.2
20067,Errenteria,2006701,2019,26.2,2.2
20067,Errenteria,2006701,2018,26.3,2.3
20067,Errenteria,2006701,2017,26.6,2.4
20067,Errenteria,2006701,2016,27.9,2.3
20068,Leintz-Gatzaga,2006801,2022,26.4,2
20068,Leintz-Gatzaga,2006801,2021,27,2
20068,Leintz-Gatzaga,2006801,2020,27.3,2.1
20068,Leintz-Gatzaga,2006801,2019,30.3,2.5
20068,Leintz-Gatzaga,2006801,2018,30.8,2.5
20068,Leintz-Gatzaga,2006801,2017,34.8,2.4
20068,Leintz-Gatzaga,2006801,2016,32.3,2.7
20069,Donostia/San Sebastián,2006901,2022,34.5,2.8
20069,Donostia/San Sebastián,2006901,2021,35.4,2.9
20069,Donostia/San Sebastián,2006901,2020,35.9,3
20069,Donostia/San Sebastián,2006901,2019,35.8,2.9
20069,Donostia/San Sebastián,2006901,2018,34.9,2.8
20069,Donostia/San Sebastián,2006901,2017,35.5,2.9
20069,Donostia/San Sebastián,2006901,2016,36.7,3.3
20069,Donostia/San Sebastián,2006902,2022,39.9,3.2
20069,Donostia/San Sebastián,2006902,2021,40.5,3.2
20069,Donostia/San Sebastián,2006902,2020,40.2,3.3
20069,Donostia/San Sebastián,2006902,2019,39.9,3.1
20069,Donostia/San Sebastián,2006902,2018,39.7,3
20069,Donostia/San Sebastián,2006902,2017,40.1,3.2
20069,Donostia/San Sebastián,2006902,2016,40.1,3.5
20069,Donostia/San Sebastián,2006903,2022,31.4,2.7
20069,Donostia/San Sebastián,2006903,2021,31.3,2.6
20069,Donostia/San Sebastián,2006903,2020,31.6,2.7
20069,Donostia/San Sebastián,2006903,2019,31.3,2.7
20069,Donostia/San Sebastián,2006903,2018,31.3,2.8
20069,Donostia/San Sebastián,2006903,2017,31.9,2.7
20069,Donostia/San Sebastián,2006903,2016,33.4,2.9
20069,Donostia/San Sebastián,2006904,2022,31.2,2.6
20069,Donostia/San Sebastián,2006904,2021,31,2.5
20069,Donostia/San Sebastián,2006904,2020,31.3,2.6
20069,Donostia/San Sebastián,2006904,2019,31.1,2.6
20069,Donostia/San Sebastián,2006904,2018,31.2,2.7
20069,Donostia/San Sebastián,2006904,2017,31.3,2.6
20069,Donostia/San Sebastián,2006904,2016,33.1,2.7
20069,Donostia/San Sebastián,2006905,2022,32.1,2.6
20069,Donostia/San Sebastián,2006905,2021,32,2.7
20069,Donostia/San Sebastián,2006905,2020,31.9,2.6
20069,Donostia/San Sebastián,2006905,2019,31.9,2.7
20069,Donostia/San Sebastián,2006905,2018,31.8,2.7
20069,Donostia/San Sebastián,2006905,2017,32.2,2.8
20069,Donostia/San Sebastián,2006905,2016,34.1,2.9
20069,Donostia/San Sebastián,2006906,2022,32.7,2.5
20069,Donostia/San Sebastián,2006906,2021,32.5,2.5
20069,Donostia/San Sebastián,2006906,2020,32.3,2.6
20069,Donostia/San Sebastián,2006906,2019,32.4,2.6
20069,Donostia/San Sebastián,2006906,2018,32.7,2.5
20069,Donostia/San Sebastián,2006906,2017,32.7,2.5
20069,Donostia/San Sebastián,2006906,2016,34.1,2.7
20069,Donostia/San Sebastián,2006907,2022,28.1,2.4
20069,Donostia/San Sebastián,2006907,2021,27.9,2.4
20069,Donostia/San Sebastián,2006907,2020,28,2.3
20069,Donostia/San Sebastián,2006907,2019,27.7,2.3
20069,Donostia/San Sebastián,2006907,2018,27.6,2.4
20069,Donostia/San Sebastián,2006907,2017,28.3,2.5
20069,Donostia/San Sebastián,2006907,2016,29.5,2.6
20070,Segura,2007001,2022,27.8,2.4
20070,Segura,2007001,2021,28.8,2.4
20070,Segura,2007001,2020,29,2.4
20070,Segura,2007001,2019,28.6,2.2
20070,Segura,2007001,2018,28.7,2.4
20070,Segura,2007001,2017,30.2,2.6
20070,Segura,2007001,2016,31.8,2.7
20071,Tolosa,2007101,2022,33.3,3.2
20071,Tolosa,2007101,2021,32.2,3
20071,Tolosa,2007101,2020,33,3.2
20071,Tolosa,2007101,2019,31.9,2.9
20071,Tolosa,2007101,2018,31.2,2.9
20071,Tolosa,2007101,2017,32.2,2.9
20071,Tolosa,2007101,2016,33.4,3.1
20071,Tolosa,2007102,2022,29,2.3
20071,Tolosa,2007102,2021,28.1,2.3
20071,Tolosa,2007102,2020,28.1,2.3
20071,Tolosa,2007102,2019,28,2.2
20071,Tolosa,2007102,2018,28.8,2.3
20071,Tolosa,2007102,2017,29,2.3
20071,Tolosa,2007102,2016,30.2,2.4
20071,Tolosa,2007103,2022,26.3,2.1
20071,Tolosa,2007103,2021,26.6,2.2
20071,Tolosa,2007103,2020,26.4,2.2
20071,Tolosa,2007103,2019,26,2.1
20071,Tolosa,2007103,2018,26.7,2.2
20071,Tolosa,2007103,2017,27,2.2
20071,Tolosa,2007103,2016,28.8,2.3
20071,Tolosa,2007104,2022,23.7,2
20071,Tolosa,2007104,2021,23.5,2
20071,Tolosa,2007104,2020,23.7,2
20071,Tolosa,2007104,2019,23.4,1.9
20071,Tolosa,2007104,2018,23.8,2
20071,Tolosa,2007104,2017,24.2,2.1
20071,Tolosa,2007104,2016,25.3,2.1
20072,Urnieta,2007201,2022,26,2.1
20072,Urnieta,2007201,2021,26.3,2.2
20072,Urnieta,2007201,2020,29.6,2.4
20072,Urnieta,2007201,2019,29.4,2.4
20072,Urnieta,2007201,2018,29.3,2.3
20072,Urnieta,2007201,2017,30.1,2.3
20072,Urnieta,2007201,2016,32.1,2.6
20073,Usurbil,2007301,2022,25.9,2.2
20073,Usurbil,2007301,2021,26.7,2.2
20073,Usurbil,2007301,2020,25.6,2.1
20073,Usurbil,2007301,2019,26.6,2.2
20073,Usurbil,2007301,2018,26.9,2.2
20073,Usurbil,2007301,2017,27,2.2
20073,Usurbil,2007301,2016,28.9,2.5
20074,Bergara,2007401,2022,25.8,2.1
20074,Bergara,2007401,2021,26.4,2.2
20074,Bergara,2007401,2020,26.6,2.2
20074,Bergara,2007401,2019,30.8,2.4
20074,Bergara,2007401,2018,30,2.5
20074,Bergara,2007401,2017,30.7,2.4
20074,Bergara,2007401,2016,34.2,2.9
20074,Bergara,2007402,2022,26.5,2.2
20074,Bergara,2007402,2021,26.9,2.3
20074,Bergara,2007402,2020,27.5,2.3
20074,Bergara,2007402,2019,29.1,2.5
20074,Bergara,2007402,2018,29.2,2.5
20074,Bergara,2007402,2017,29.6,2.5
20074,Bergara,2007402,2016,31.4,2.7
20074,Bergara,2007403,2022,27.8,2.4
20074,Bergara,2007403,2021,27.9,2.3
20074,Bergara,2007403,2020,27.9,2.4
20074,Bergara,2007403,2019,28.5,2.2
20074,Bergara,2007403,2018,28.1,2.4
20074,Bergara,2007403,2017,28.9,2.4
20074,Bergara,2007403,2016,32.2,2.6
20075,Villabona,2007501,2022,28.3,2.4
20075,Villabona,2007501,2021,28.5,2.3
20075,Villabona,2007501,2020,31.7,2.7
20075,Villabona,2007501,2019,31.2,2.7
20075,Villabona,2007501,2018,32.5,2.8
20075,Villabona,2007501,2017,33.2,3.1
20075,Villabona,2007501,2016,36.2,3.4
20076,Ordizia,2007601,2022,30.4,2.5
20076,Ordizia,2007601,2021,30,2.6
20076,Ordizia,2007601,2020,29.6,2.5
20076,Ordizia,2007601,2019,30,2.7
20076,Ordizia,2007601,2018,30,2.6
20076,Ordizia,2007601,2017,30.8,2.7
20076,Ordizia,2007601,2016,32.8,2.9
20077,Urretxu,2007701,2022,26.3,2.2
20077,Urretxu,2007701,2021,26.7,2.3
20077,Urretxu,2007701,2020,29.8,2.5
20077,Urretxu,2007701,2019,30.5,2.5
20077,Urretxu,2007701,2018,30.4,2.6
20077,Urretxu,2007701,2017,30.9,2.5
20077,Urretxu,2007701,2016,35.8,2.9
20078,Zaldibia,2007801,2022,29.5,2.5
20078,Zaldibia,2007801,2021,29.9,2.7
20078,Zaldibia,2007801,2020,28,2.4
20078,Zaldibia,2007801,2019,28.8,2.4
20078,Zaldibia,2007801,2018,28.5,2.5
20078,Zaldibia,2007801,2017,29.4,2.5
20078,Zaldibia,2007801,2016,33.2,2.8
20079,Zarautz,2007901,2022,31.7,2.7
20079,Zarautz,2007901,2021,31.6,2.7
20079,Zarautz,2007901,2020,32.6,2.8
20079,Zarautz,2007901,2019,31.4,2.6
20079,Zarautz,2007901,2018,32.3,2.7
20079,Zarautz,2007901,2017,31.9,2.6
20079,Zarautz,2007901,2016,35.9,3.2
20079,Zarautz,2007902,2022,28.8,2.3
20079,Zarautz,2007902,2021,29,2.3
20079,Zarautz,2007902,2020,29.3,2.4
20079,Zarautz,2007902,2019,29.4,2.4
20079,Zarautz,2007902,2018,29.8,2.4
20079,Zarautz,2007902,2017,29.9,2.4
20079,Zarautz,2007902,2016,32.2,2.5
20080,Zumarraga,2008001,2022,29.8,2.7
20080,Zumarraga,2008001,2021,30,2.6
20080,Zumarraga,2008001,2020,29.6,2.6
20080,Zumarraga,2008001,2019,29.6,2.6
20080,Zumarraga,2008001,2018,29.5,2.5
20080,Zumarraga,2008001,2017,29.7,2.6
20080,Zumarraga,2008001,2016,33.4,2.9
20081,Zumaia,2008101,2022,25,2
20081,Zumaia,2008101,2021,24.9,2
20081,Zumaia,2008101,2020,25.3,2.1
20081,Zumaia,2008101,2019,25.1,2.1
20081,Zumaia,2008101,2018,25.3,2.1
20081,Zumaia,2008101,2017,25.9,2.2
20081,Zumaia,2008101,2016,27.7,2.2
20901,Mendaro,2090101,2022,28.3,2.3
20901,Mendaro,2090101,2021,26.3,2.2
20901,Mendaro,2090101,2020,27,2.2
20901,Mendaro,2090101,2019,26.7,2.2
20901,Mendaro,2090101,2018,27.3,2.2
20901,Mendaro,2090101,2017,28.7,2.3
20901,Mendaro,2090101,2016,29.4,2.4
20902,Lasarte-Oria,2090201,2022,27,2.2
20902,Lasarte-Oria,2090201,2021,26.7,2.2
20902,Lasarte-Oria,2090201,2020,26.5,2.2
20902,Lasarte-Oria,2090201,2019,26.5,2.2
20902,Lasarte-Oria,2090201,2018,28.8,2.4
20902,Lasarte-Oria,2090201,2017,29.3,2.5
20902,Lasarte-Oria,2090201,2016,32.5,2.8
20903,Astigarraga,2090301,2022,25,2.1
20903,Astigarraga,2090301,2021,25.1,2.1
20903,Astigarraga,2090301,2020,25.4,2.2
20903,Astigarraga,2090301,2019,25.5,2.1
20903,Astigarraga,2090301,2018,25.6,2.1
20903,Astigarraga,2090301,2017,26.4,2.2
20903,Astigarraga,2090301,2016,28.3,2.4
20904,Baliarrain,2090401,2022,23.1,1.9
20904,Baliarrain,2090401,2021,28.6,2.6
20904,Baliarrain,2090401,2020,23.4,2
20904,Baliarrain,2090401,2019,25.6,2.1
20904,Baliarrain,2090401,2018,30.6,2.7
20904,Baliarrain,2090401,2017,30.1,2.7
20904,Baliarrain,2090401,2016,29.2,2.1
20905,Orendain,2090501,2022,32.6,2.1
20905,Orendain,2090501,2021,27.1,2.1
20905,Orendain,2090501,2020,32.1,2.2
20905,Orendain,2090501,2019,29,2.6
20905,Orendain,2090501,2018,29,2.4
20905,Orendain,2090501,2017,30.2,2.9
20905,Orendain,2090501,2016,35.1,3.1
20906,Altzaga,2090601,2022,27.9,2.5
20906,Altzaga,2090601,2021,27.8,3
20906,Altzaga,2090601,2020,29.8,2.7
20906,Altzaga,2090601,2019,28.6,2.5
20906,Altzaga,2090601,2018,27.3,2.2
20906,Altzaga,2090601,2017,25,2.3
20906,Altzaga,2090601,2016,29,2.5
20907,Gaztelu,2090701,2022,28.5,2.7
20907,Gaztelu,2090701,2021,31.8,2.6
20907,Gaztelu,2090701,2020,36.2,4.1
20907,Gaztelu,2090701,2019,38.1,4.1
20907,Gaztelu,2090701,2018,39.3,4.4
20907,Gaztelu,2090701,2017,39.4,4.3
20907,Gaztelu,2090701,2016,41.3,4.5
31001,Abáigar,3100101,2022,NA,NA
31001,Abáigar,3100101,2021,NA,NA
31001,Abáigar,3100101,2020,NA,NA
31001,Abáigar,3100101,2019,NA,NA
31001,Abáigar,3100101,2018,NA,NA
31001,Abáigar,3100101,2017,NA,NA
31001,Abáigar,3100101,2016,NA,NA
31001,Abáigar,3100101,2015,NA,NA
31002,Abárzuza/Abartzuza,3100201,2022,32.6,2.5
31002,Abárzuza/Abartzuza,3100201,2021,33,2.8
31002,Abárzuza/Abartzuza,3100201,2020,NA,NA
31002,Abárzuza/Abartzuza,3100201,2019,NA,NA
31002,Abárzuza/Abartzuza,3100201,2018,NA,NA
31002,Abárzuza/Abartzuza,3100201,2017,NA,NA
31002,Abárzuza/Abartzuza,3100201,2016,NA,NA
31002,Abárzuza/Abartzuza,3100201,2015,NA,NA
31003,Abaurregaina/Abaurrea Alta,3100301,2022,29.2,2.1
31003,Abaurregaina/Abaurrea Alta,3100301,2021,28.4,2.1
31003,Abaurregaina/Abaurrea Alta,3100301,2020,NA,NA
31003,Abaurregaina/Abaurrea Alta,3100301,2019,NA,NA
31003,Abaurregaina/Abaurrea Alta,3100301,2018,NA,NA
31003,Abaurregaina/Abaurrea Alta,3100301,2017,NA,NA
31003,Abaurregaina/Abaurrea Alta,3100301,2016,NA,NA
31003,Abaurregaina/Abaurrea Alta,3100301,2015,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2022,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2021,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2020,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2019,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2018,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2017,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2016,NA,NA
31004,Abaurrepea/Abaurrea Baja,3100401,2015,NA,NA
31005,Aberin,3100501,2022,30.3,2.5
31005,Aberin,3100501,2021,26.3,2.3
31005,Aberin,3100501,2020,NA,NA
31005,Aberin,3100501,2019,NA,NA
31005,Aberin,3100501,2018,NA,NA
31005,Aberin,3100501,2017,NA,NA
31005,Aberin,3100501,2016,NA,NA
31005,Aberin,3100501,2015,NA,NA
31006,Ablitas,3100601,2022,33.7,3.1
31006,Ablitas,3100601,2021,33.9,3.2
31006,Ablitas,3100601,2020,NA,NA
31006,Ablitas,3100601,2019,NA,NA
31006,Ablitas,3100601,2018,NA,NA
31006,Ablitas,3100601,2017,NA,NA
31006,Ablitas,3100601,2016,NA,NA
31006,Ablitas,3100601,2015,NA,NA
31006,Ablitas,3100602,2022,29.3,2.3
31006,Ablitas,3100602,2021,28.5,2.2
31006,Ablitas,3100602,2020,NA,NA
31006,Ablitas,3100602,2019,NA,NA
31006,Ablitas,3100602,2018,NA,NA
31006,Ablitas,3100602,2017,NA,NA
31006,Ablitas,3100602,2016,NA,NA
31006,Ablitas,3100602,2015,NA,NA
31007,Adiós,3100701,2022,32.9,2.3
31007,Adiós,3100701,2021,35.4,3.2
31007,Adiós,3100701,2020,NA,NA
31007,Adiós,3100701,2019,NA,NA
31007,Adiós,3100701,2018,NA,NA
31007,Adiós,3100701,2017,NA,NA
31007,Adiós,3100701,2016,NA,NA
31007,Adiós,3100701,2015,NA,NA
31008,Aguilar de Codés,3100801,2022,NA,NA
31008,Aguilar de Codés,3100801,2021,NA,NA
31008,Aguilar de Codés,3100801,2020,NA,NA
31008,Aguilar de Codés,3100801,2019,NA,NA
31008,Aguilar de Codés,3100801,2018,NA,NA
31008,Aguilar de Codés,3100801,2017,NA,NA
31008,Aguilar de Codés,3100801,2016,NA,NA
31008,Aguilar de Codés,3100801,2015,NA,NA
31009,Aibar/Oibar,3100901,2022,30.3,2.8
31009,Aibar/Oibar,3100901,2021,34.3,2.9
31009,Aibar/Oibar,3100901,2020,NA,NA
31009,Aibar/Oibar,3100901,2019,NA,NA
31009,Aibar/Oibar,3100901,2018,NA,NA
31009,Aibar/Oibar,3100901,2017,NA,NA
31009,Aibar/Oibar,3100901,2016,NA,NA
31009,Aibar/Oibar,3100901,2015,NA,NA
31011,Allín/Allin,3101101,2022,30.6,2.4
31011,Allín/Allin,3101101,2021,29.4,2.5
31011,Allín/Allin,3101101,2020,NA,NA
31011,Allín/Allin,3101101,2019,NA,NA
31011,Allín/Allin,3101101,2018,NA,NA
31011,Allín/Allin,3101101,2017,NA,NA
31011,Allín/Allin,3101101,2016,NA,NA
31011,Allín/Allin,3101101,2015,NA,NA
31012,Allo,3101201,2022,32.5,2.7
31012,Allo,3101201,2021,31.8,2.9
31012,Allo,3101201,2020,NA,NA
31012,Allo,3101201,2019,NA,NA
31012,Allo,3101201,2018,NA,NA
31012,Allo,3101201,2017,NA,NA
31012,Allo,3101201,2016,NA,NA
31012,Allo,3101201,2015,NA,NA
31010,Altsasu/Alsasua,3101001,2022,28.2,2.2
31010,Altsasu/Alsasua,3101001,2021,26.8,2.1
31010,Altsasu/Alsasua,3101001,2020,NA,NA
31010,Altsasu/Alsasua,3101001,2019,NA,NA
31010,Altsasu/Alsasua,3101001,2018,NA,NA
31010,Altsasu/Alsasua,3101001,2017,NA,NA
31010,Altsasu/Alsasua,3101001,2016,NA,NA
31010,Altsasu/Alsasua,3101001,2015,NA,NA
31010,Altsasu/Alsasua,3101002,2022,27.6,2.3
31010,Altsasu/Alsasua,3101002,2021,27.4,2.3
31010,Altsasu/Alsasua,3101002,2020,NA,NA
31010,Altsasu/Alsasua,3101002,2019,NA,NA
31010,Altsasu/Alsasua,3101002,2018,NA,NA
31010,Altsasu/Alsasua,3101002,2017,NA,NA
31010,Altsasu/Alsasua,3101002,2016,NA,NA
31010,Altsasu/Alsasua,3101002,2015,NA,NA
31013,Améscoa Baja,3101301,2022,29.2,2.3
31013,Améscoa Baja,3101301,2021,28.2,2.4
31013,Améscoa Baja,3101301,2020,NA,NA
31013,Améscoa Baja,3101301,2019,NA,NA
31013,Améscoa Baja,3101301,2018,NA,NA
31013,Améscoa Baja,3101301,2017,NA,NA
31013,Améscoa Baja,3101301,2016,NA,NA
31013,Améscoa Baja,3101301,2015,NA,NA
31014,Ancín/Antzin,3101401,2022,36.6,2.9
31014,Ancín/Antzin,3101401,2021,35.7,4.1
31014,Ancín/Antzin,3101401,2020,NA,NA
31014,Ancín/Antzin,3101401,2019,NA,NA
31014,Ancín/Antzin,3101401,2018,NA,NA
31014,Ancín/Antzin,3101401,2017,NA,NA
31014,Ancín/Antzin,3101401,2016,NA,NA
31014,Ancín/Antzin,3101401,2015,NA,NA
31015,Andosilla,3101501,2022,39.7,3.7
31015,Andosilla,3101501,2021,41.3,4.1
31015,Andosilla,3101501,2020,NA,NA
31015,Andosilla,3101501,2019,NA,NA
31015,Andosilla,3101501,2018,NA,NA
31015,Andosilla,3101501,2017,NA,NA
31015,Andosilla,3101501,2016,NA,NA
31015,Andosilla,3101501,2015,NA,NA
31015,Andosilla,3101502,2022,30.4,2.6
31015,Andosilla,3101502,2021,29.8,2.7
31015,Andosilla,3101502,2020,NA,NA
31015,Andosilla,3101502,2019,NA,NA
31015,Andosilla,3101502,2018,NA,NA
31015,Andosilla,3101502,2017,NA,NA
31015,Andosilla,3101502,2016,NA,NA
31015,Andosilla,3101502,2015,NA,NA
31016,Ansoáin/Antsoain,3101601,2022,23.8,2.1
31016,Ansoáin/Antsoain,3101601,2021,24.5,2.1
31016,Ansoáin/Antsoain,3101601,2020,NA,NA
31016,Ansoáin/Antsoain,3101601,2019,NA,NA
31016,Ansoáin/Antsoain,3101601,2018,NA,NA
31016,Ansoáin/Antsoain,3101601,2017,NA,NA
31016,Ansoáin/Antsoain,3101601,2016,NA,NA
31016,Ansoáin/Antsoain,3101601,2015,NA,NA
31017,Anue,3101701,2022,31.8,3
31017,Anue,3101701,2021,33,2.7
31017,Anue,3101701,2020,NA,NA
31017,Anue,3101701,2019,NA,NA
31017,Anue,3101701,2018,NA,NA
31017,Anue,3101701,2017,NA,NA
31017,Anue,3101701,2016,NA,NA
31017,Anue,3101701,2015,NA,NA
31018,Añorbe,3101801,2022,29.3,2.3
31018,Añorbe,3101801,2021,29.7,2.3
31018,Añorbe,3101801,2020,NA,NA
31018,Añorbe,3101801,2019,NA,NA
31018,Añorbe,3101801,2018,NA,NA
31018,Añorbe,3101801,2017,NA,NA
31018,Añorbe,3101801,2016,NA,NA
31018,Añorbe,3101801,2015,NA,NA
31019,Aoiz/Agoitz,3101901,2022,27.9,2.4
31019,Aoiz/Agoitz,3101901,2021,29.7,2.6
31019,Aoiz/Agoitz,3101901,2020,NA,NA
31019,Aoiz/Agoitz,3101901,2019,NA,NA
31019,Aoiz/Agoitz,3101901,2018,NA,NA
31019,Aoiz/Agoitz,3101901,2017,NA,NA
31019,Aoiz/Agoitz,3101901,2016,NA,NA
31019,Aoiz/Agoitz,3101901,2015,NA,NA
31019,Aoiz/Agoitz,3101902,2022,30.9,2.6
31019,Aoiz/Agoitz,3101902,2021,29.9,2.6
31019,Aoiz/Agoitz,3101902,2020,NA,NA
31019,Aoiz/Agoitz,3101902,2019,NA,NA
31019,Aoiz/Agoitz,3101902,2018,NA,NA
31019,Aoiz/Agoitz,3101902,2017,NA,NA
31019,Aoiz/Agoitz,3101902,2016,NA,NA
31019,Aoiz/Agoitz,3101902,2015,NA,NA
31020,Araitz,3102001,2022,34.4,2.6
31020,Araitz,3102001,2021,35.3,2.6
31020,Araitz,3102001,2020,NA,NA
31020,Araitz,3102001,2019,NA,NA
31020,Araitz,3102001,2018,NA,NA
31020,Araitz,3102001,2017,NA,NA
31020,Araitz,3102001,2016,NA,NA
31020,Araitz,3102001,2015,NA,NA
31025,Arakil,3102501,2022,28.8,2.1
31025,Arakil,3102501,2021,28.1,2.2
31025,Arakil,3102501,2020,NA,NA
31025,Arakil,3102501,2019,NA,NA
31025,Arakil,3102501,2018,NA,NA
31025,Arakil,3102501,2017,NA,NA
31025,Arakil,3102501,2016,NA,NA
31025,Arakil,3102501,2015,NA,NA
31021,Aranarache/Aranaratxe,3102101,2022,NA,NA
31021,Aranarache/Aranaratxe,3102101,2021,NA,NA
31021,Aranarache/Aranaratxe,3102101,2020,NA,NA
31021,Aranarache/Aranaratxe,3102101,2019,NA,NA
31021,Aranarache/Aranaratxe,3102101,2018,NA,NA
31021,Aranarache/Aranaratxe,3102101,2017,NA,NA
31021,Aranarache/Aranaratxe,3102101,2016,NA,NA
31021,Aranarache/Aranaratxe,3102101,2015,NA,NA
31023,Aranguren,3102301,2022,27.5,2.1
31023,Aranguren,3102301,2021,27.3,2.1
31023,Aranguren,3102301,2020,NA,NA
31023,Aranguren,3102301,2019,NA,NA
31023,Aranguren,3102301,2018,NA,NA
31023,Aranguren,3102301,2017,NA,NA
31023,Aranguren,3102301,2016,NA,NA
31023,Aranguren,3102301,2015,NA,NA
31024,Arano,3102401,2022,34.6,4
31024,Arano,3102401,2021,32.2,3.6
31024,Arano,3102401,2020,NA,NA
31024,Arano,3102401,2019,NA,NA
31024,Arano,3102401,2018,NA,NA
31024,Arano,3102401,2017,NA,NA
31024,Arano,3102401,2016,NA,NA
31024,Arano,3102401,2015,NA,NA
31022,Arantza,3102201,2022,31.2,2.4
31022,Arantza,3102201,2021,29.7,2.4
31022,Arantza,3102201,2020,NA,NA
31022,Arantza,3102201,2019,NA,NA
31022,Arantza,3102201,2018,NA,NA
31022,Arantza,3102201,2017,NA,NA
31022,Arantza,3102201,2016,NA,NA
31022,Arantza,3102201,2015,NA,NA
31026,Aras,3102601,2022,32.2,3.2
31026,Aras,3102601,2021,42.9,3.8
31026,Aras,3102601,2020,NA,NA
31026,Aras,3102601,2019,NA,NA
31026,Aras,3102601,2018,NA,NA
31026,Aras,3102601,2017,NA,NA
31026,Aras,3102601,2016,NA,NA
31026,Aras,3102601,2015,NA,NA
31027,Arbizu,3102701,2022,25.3,2.1
31027,Arbizu,3102701,2021,24.7,2.1
31027,Arbizu,3102701,2020,NA,NA
31027,Arbizu,3102701,2019,NA,NA
31027,Arbizu,3102701,2018,NA,NA
31027,Arbizu,3102701,2017,NA,NA
31027,Arbizu,3102701,2016,NA,NA
31027,Arbizu,3102701,2015,NA,NA
31028,Arce/Artzi,3102801,2022,35.8,4.2
31028,Arce/Artzi,3102801,2021,36.5,4.2
31028,Arce/Artzi,3102801,2020,NA,NA
31028,Arce/Artzi,3102801,2019,NA,NA
31028,Arce/Artzi,3102801,2018,NA,NA
31028,Arce/Artzi,3102801,2017,NA,NA
31028,Arce/Artzi,3102801,2016,NA,NA
31028,Arce/Artzi,3102801,2015,NA,NA
31029,"Arcos, Los",3102901,2022,39.5,3.3
31029,"Arcos, Los",3102901,2021,37.4,3.2
31029,"Arcos, Los",3102901,2020,NA,NA
31029,"Arcos, Los",3102901,2019,NA,NA
31029,"Arcos, Los",3102901,2018,NA,NA
31029,"Arcos, Los",3102901,2017,NA,NA
31029,"Arcos, Los",3102901,2016,NA,NA
31029,"Arcos, Los",3102901,2015,NA,NA
31030,Arellano,3103001,2022,42.4,2.6
31030,Arellano,3103001,2021,35.1,2.6
31030,Arellano,3103001,2020,NA,NA
31030,Arellano,3103001,2019,NA,NA
31030,Arellano,3103001,2018,NA,NA
31030,Arellano,3103001,2017,NA,NA
31030,Arellano,3103001,2016,NA,NA
31030,Arellano,3103001,2015,NA,NA
31031,Areso,3103101,2022,27.8,2.6
31031,Areso,3103101,2021,29.5,2.4
31031,Areso,3103101,2020,NA,NA
31031,Areso,3103101,2019,NA,NA
31031,Areso,3103101,2018,NA,NA
31031,Areso,3103101,2017,NA,NA
31031,Areso,3103101,2016,NA,NA
31031,Areso,3103101,2015,NA,NA
31032,Arguedas,3103201,2022,34.4,2.8
31032,Arguedas,3103201,2021,33.9,2.9
31032,Arguedas,3103201,2020,NA,NA
31032,Arguedas,3103201,2019,NA,NA
31032,Arguedas,3103201,2018,NA,NA
31032,Arguedas,3103201,2017,NA,NA
31032,Arguedas,3103201,2016,NA,NA
31032,Arguedas,3103201,2015,NA,NA
31032,Arguedas,3103202,2022,36.4,2.9
