mun_code,mun_name,year,gini,p80p20
26135,Santa Engracia del Jubera,2019,26.2,2.9
26135,Santa Engracia del Jubera,2018,28.9,2.9
26135,Santa Engracia del Jubera,2017,28.6,2.9
26135,Santa Engracia del Jubera,2016,33.8,2.6
26135,Santa Engracia del Jubera,2015,27.8,2.6
26136,Santa Eulalia Bajera,2022,27.1,2.3
26136,Santa Eulalia Bajera,2021,25.2,2.1
26136,Santa Eulalia Bajera,2020,25.2,2.4
26136,Santa Eulalia Bajera,2019,26.1,2.3
26136,Santa Eulalia Bajera,2018,29.5,2.7
26136,Santa Eulalia Bajera,2017,32.5,2.8
26136,Santa Eulalia Bajera,2016,33,2.8
26136,Santa Eulalia Bajera,2015,30.3,2.3
26138,Santo Domingo de la Calzada,2022,30.3,2.6
26138,Santo Domingo de la Calzada,2021,30.4,2.7
26138,Santo Domingo de la Calzada,2020,31.7,2.6
26138,Santo Domingo de la Calzada,2019,31.9,2.6
26138,Santo Domingo de la Calzada,2018,32.1,2.6
26138,Santo Domingo de la Calzada,2017,32.9,2.7
26138,Santo Domingo de la Calzada,2016,33.6,2.8
26138,Santo Domingo de la Calzada,2015,34.3,2.7
26139,San Torcuato,2022,NA,NA
26139,San Torcuato,2021,NA,NA
26139,San Torcuato,2020,NA,NA
26139,San Torcuato,2019,NA,NA
26139,San Torcuato,2018,NA,NA
26139,San Torcuato,2017,NA,NA
26139,San Torcuato,2016,NA,NA
26139,San Torcuato,2015,NA,NA
26140,Santurde de Rioja,2022,27.4,2.3
26140,Santurde de Rioja,2021,25.6,2
26140,Santurde de Rioja,2020,27.3,2.2
26140,Santurde de Rioja,2019,28.4,2.5
26140,Santurde de Rioja,2018,30.1,2.3
26140,Santurde de Rioja,2017,31.1,2.5
26140,Santurde de Rioja,2016,31.1,2.5
26140,Santurde de Rioja,2015,33.3,2.5
26141,Santurdejo,2022,27.9,2.6
26141,Santurdejo,2021,32.9,2.7
26141,Santurdejo,2020,27.3,2.7
26141,Santurdejo,2019,28.9,3.1
26141,Santurdejo,2018,31.3,2.9
26141,Santurdejo,2017,30.6,3.2
26141,Santurdejo,2016,34.3,3
26141,Santurdejo,2015,34.9,3.1
26142,San Vicente de la Sonsierra,2022,31.2,2.5
26142,San Vicente de la Sonsierra,2021,30.4,2.4
26142,San Vicente de la Sonsierra,2020,30.8,2.7
26142,San Vicente de la Sonsierra,2019,30.2,2.4
26142,San Vicente de la Sonsierra,2018,31.7,2.4
26142,San Vicente de la Sonsierra,2017,33,2.5
26142,San Vicente de la Sonsierra,2016,31.5,2.4
26142,San Vicente de la Sonsierra,2015,32.2,2.6
26143,Sojuela,2022,34.6,2.8
26143,Sojuela,2021,33.9,2.9
26143,Sojuela,2020,35,2.9
26143,Sojuela,2019,34.5,3.1
26143,Sojuela,2018,37.3,3.6
26143,Sojuela,2017,35.7,3.6
26143,Sojuela,2016,35.4,2.9
26143,Sojuela,2015,34.9,2.9
26144,Sorzano,2022,30.9,3.2
26144,Sorzano,2021,31.2,2.9
26144,Sorzano,2020,30.7,2.8
26144,Sorzano,2019,29.1,2.5
26144,Sorzano,2018,29.9,2.5
26144,Sorzano,2017,31.3,2.6
26144,Sorzano,2016,35,3.2
26144,Sorzano,2015,35.5,3.3
26145,Sotés,2022,26.1,2.5
26145,Sotés,2021,27.2,2.5
26145,Sotés,2020,25.9,2.3
26145,Sotés,2019,26.4,2.3
26145,Sotés,2018,25.5,2.3
26145,Sotés,2017,28.6,2.2
26145,Sotés,2016,28.3,2.4
26145,Sotés,2015,29.2,2.5
26146,Soto en Cameros,2022,NA,NA
26146,Soto en Cameros,2021,NA,NA
26146,Soto en Cameros,2020,NA,NA
26146,Soto en Cameros,2019,NA,NA
26146,Soto en Cameros,2018,NA,NA
26146,Soto en Cameros,2017,NA,NA
26146,Soto en Cameros,2016,NA,NA
26146,Soto en Cameros,2015,41.6,2.8
26147,Terroba,2022,NA,NA
26147,Terroba,2021,NA,NA
26147,Terroba,2020,NA,NA
26147,Terroba,2019,NA,NA
26147,Terroba,2018,NA,NA
26147,Terroba,2017,NA,NA
26147,Terroba,2016,NA,NA
26147,Terroba,2015,NA,NA
26148,Tirgo,2022,30.6,2.5
26148,Tirgo,2021,29.3,2.7
26148,Tirgo,2020,33.1,2.5
26148,Tirgo,2019,30.9,2.8
26148,Tirgo,2018,31.3,2.6
26148,Tirgo,2017,33.2,3.3
26148,Tirgo,2016,32.9,2.7
26148,Tirgo,2015,30.6,2.7
26149,Tobía,2022,NA,NA
26149,Tobía,2021,NA,NA
26149,Tobía,2020,NA,NA
26149,Tobía,2019,NA,NA
26149,Tobía,2018,NA,NA
26149,Tobía,2017,NA,NA
26149,Tobía,2016,NA,NA
26149,Tobía,2015,NA,NA
26150,Tormantos,2022,32.7,3.2
26150,Tormantos,2021,28.9,2.2
26150,Tormantos,2020,30.4,3.5
26150,Tormantos,2019,32.3,3.3
26150,Tormantos,2018,34.5,3
26150,Tormantos,2017,33.7,2.7
26150,Tormantos,2016,33.1,2.7
26150,Tormantos,2015,33.2,3.2
26151,Torrecilla en Cameros,2022,26.5,2.2
26151,Torrecilla en Cameros,2021,26.9,2.2
26151,Torrecilla en Cameros,2020,25.4,2.1
26151,Torrecilla en Cameros,2019,28.3,2.2
26151,Torrecilla en Cameros,2018,27.3,2.3
26151,Torrecilla en Cameros,2017,29.8,2.2
26151,Torrecilla en Cameros,2016,30,2.2
26151,Torrecilla en Cameros,2015,30.2,2.4
26152,Torrecilla sobre Alesanco,2022,NA,NA
26152,Torrecilla sobre Alesanco,2021,NA,NA
26152,Torrecilla sobre Alesanco,2020,NA,NA
26152,Torrecilla sobre Alesanco,2019,NA,NA
26152,Torrecilla sobre Alesanco,2018,NA,NA
26152,Torrecilla sobre Alesanco,2017,NA,NA
26152,Torrecilla sobre Alesanco,2016,NA,NA
26152,Torrecilla sobre Alesanco,2015,NA,NA
26153,Torre en Cameros,2022,NA,NA
26153,Torre en Cameros,2021,NA,NA
26153,Torre en Cameros,2020,NA,NA
26153,Torre en Cameros,2019,NA,NA
26153,Torre en Cameros,2018,NA,NA
26153,Torre en Cameros,2017,NA,NA
26153,Torre en Cameros,2016,NA,NA
26153,Torre en Cameros,2015,NA,NA
26154,Torremontalbo,2022,NA,NA
26154,Torremontalbo,2021,NA,NA
26154,Torremontalbo,2020,NA,NA
26154,Torremontalbo,2019,NA,NA
26154,Torremontalbo,2018,NA,NA
26154,Torremontalbo,2017,NA,NA
26154,Torremontalbo,2016,NA,NA
26154,Torremontalbo,2015,NA,NA
26155,Treviana,2022,25.6,2.1
26155,Treviana,2021,27.7,2.5
26155,Treviana,2020,27.2,2.4
26155,Treviana,2019,25.1,2.3
26155,Treviana,2018,25.7,2.4
26155,Treviana,2017,28.9,2.7
26155,Treviana,2016,28.9,2.4
26155,Treviana,2015,30.5,2.6
26157,Tricio,2022,30.7,3
26157,Tricio,2021,33.6,3.3
26157,Tricio,2020,36.5,3.3
26157,Tricio,2019,34,3.2
26157,Tricio,2018,35.7,3.7
26157,Tricio,2017,34.7,3
26157,Tricio,2016,36.9,3.2
26157,Tricio,2015,35.4,3.5
26158,Tudelilla,2022,34.9,2.8
26158,Tudelilla,2021,31.4,2.5
26158,Tudelilla,2020,33.5,2.6
26158,Tudelilla,2019,36.8,3.1
26158,Tudelilla,2018,38.9,3.5
26158,Tudelilla,2017,36.6,3.1
26158,Tudelilla,2016,40,3.5
26158,Tudelilla,2015,32.4,2.8
26160,Uruñuela,2022,29.5,2.4
26160,Uruñuela,2021,32.3,2.7
26160,Uruñuela,2020,31.1,2.8
26160,Uruñuela,2019,31.9,2.6
26160,Uruñuela,2018,32.5,2.8
26160,Uruñuela,2017,31.4,2.7
26160,Uruñuela,2016,32.7,3
26160,Uruñuela,2015,32.1,2.8
26161,Valdemadera,2022,NA,NA
26161,Valdemadera,2021,NA,NA
26161,Valdemadera,2020,NA,NA
26161,Valdemadera,2019,NA,NA
26161,Valdemadera,2018,NA,NA
26161,Valdemadera,2017,NA,NA
26161,Valdemadera,2016,NA,NA
26161,Valdemadera,2015,NA,NA
26162,Valgañón,2022,29.6,2.8
26162,Valgañón,2021,32.9,2.9
26162,Valgañón,2020,31.4,2.6
26162,Valgañón,2019,28.2,2.6
26162,Valgañón,2018,28.4,2.5
26162,Valgañón,2017,29.3,2.4
26162,Valgañón,2016,29.9,2.5
26162,Valgañón,2015,33.9,2.9
26163,Ventosa,2022,29.2,2.7
26163,Ventosa,2021,29.1,2.5
26163,Ventosa,2020,29.2,2
26163,Ventosa,2019,25,2.1
26163,Ventosa,2018,25.4,2.2
26163,Ventosa,2017,26.9,2
26163,Ventosa,2016,23.6,2.3
26163,Ventosa,2015,26.3,2.3
26164,Ventrosa,2022,NA,NA
26164,Ventrosa,2021,NA,NA
26164,Ventrosa,2020,NA,NA
26164,Ventrosa,2019,NA,NA
26164,Ventrosa,2018,NA,NA
26164,Ventrosa,2017,NA,NA
26164,Ventrosa,2016,NA,NA
26164,Ventrosa,2015,NA,NA
26165,Viguera,2022,26.3,2
26165,Viguera,2021,26.3,2.1
26165,Viguera,2020,27.3,2.4
26165,Viguera,2019,27,2.4
26165,Viguera,2018,27.7,2.3
26165,Viguera,2017,29.5,2.3
26165,Viguera,2016,28.6,2.5
26165,Viguera,2015,30.2,2.8
26166,Villalba de Rioja,2022,29.9,2.4
26166,Villalba de Rioja,2021,29,3.2
26166,Villalba de Rioja,2020,33.4,4
26166,Villalba de Rioja,2019,23.8,1.9
26166,Villalba de Rioja,2018,21.9,2
26166,Villalba de Rioja,2017,32.2,3.7
26166,Villalba de Rioja,2016,28.1,3
26166,Villalba de Rioja,2015,26,2.9
26167,Villalobar de Rioja,2022,NA,NA
26167,Villalobar de Rioja,2021,NA,NA
26167,Villalobar de Rioja,2020,NA,NA
26167,Villalobar de Rioja,2019,NA,NA
26167,Villalobar de Rioja,2018,NA,NA
26167,Villalobar de Rioja,2017,NA,NA
26167,Villalobar de Rioja,2016,NA,NA
26167,Villalobar de Rioja,2015,NA,NA
26168,Villamediana de Iregua,2022,27.1,2.3
26168,Villamediana de Iregua,2021,26.9,2.4
26168,Villamediana de Iregua,2020,27.6,2.5
26168,Villamediana de Iregua,2019,28.1,2.5
26168,Villamediana de Iregua,2018,28.3,2.4
26168,Villamediana de Iregua,2017,29.4,2.5
26168,Villamediana de Iregua,2016,30.5,2.7
26168,Villamediana de Iregua,2015,30.5,2.6
26169,Villanueva de Cameros,2022,NA,NA
26169,Villanueva de Cameros,2021,NA,NA
26169,Villanueva de Cameros,2020,NA,NA
26169,Villanueva de Cameros,2019,NA,NA
26169,Villanueva de Cameros,2018,NA,NA
26169,Villanueva de Cameros,2017,NA,NA
26169,Villanueva de Cameros,2016,NA,NA
26169,Villanueva de Cameros,2015,NA,NA
26170,"Villar de Arnedo, El",2022,29.5,2.8
26170,"Villar de Arnedo, El",2021,29.8,2.8
26170,"Villar de Arnedo, El",2020,29.9,2.9
26170,"Villar de Arnedo, El",2019,28.8,2.4
26170,"Villar de Arnedo, El",2018,31,2.7
26170,"Villar de Arnedo, El",2017,31.4,3.1
26170,"Villar de Arnedo, El",2016,33.5,3
26170,"Villar de Arnedo, El",2015,31.4,3
26171,Villar de Torre,2022,34.7,2.6
26171,Villar de Torre,2021,33.7,2.5
26171,Villar de Torre,2020,29.5,2.3
26171,Villar de Torre,2019,30.4,2.5
26171,Villar de Torre,2018,29.2,2.4
26171,Villar de Torre,2017,26.8,2.3
26171,Villar de Torre,2016,34.8,2.5
26171,Villar de Torre,2015,31.3,2
26172,Villarejo,2022,NA,NA
26172,Villarejo,2021,NA,NA
26172,Villarejo,2020,NA,NA
26172,Villarejo,2019,NA,NA
26172,Villarejo,2018,NA,NA
26172,Villarejo,2017,NA,NA
26172,Villarejo,2016,NA,NA
26172,Villarejo,2015,NA,NA
26173,Villarroya,2022,NA,NA
26173,Villarroya,2021,NA,NA
26173,Villarroya,2020,NA,NA
26173,Villarroya,2019,NA,NA
26173,Villarroya,2018,NA,NA
26173,Villarroya,2017,NA,NA
26173,Villarroya,2016,NA,NA
26173,Villarroya,2015,NA,NA
26174,Villarta-Quintana,2022,27.6,2.6
26174,Villarta-Quintana,2021,23.2,2.6
26174,Villarta-Quintana,2020,24.8,2.5
26174,Villarta-Quintana,2019,24,2.4
26174,Villarta-Quintana,2018,25.4,2.3
26174,Villarta-Quintana,2017,26.5,2.4
26174,Villarta-Quintana,2016,29.8,2.6
26174,Villarta-Quintana,2015,27.4,2.5
26175,Villavelayo,2022,NA,NA
26175,Villavelayo,2021,NA,NA
26175,Villavelayo,2020,NA,NA
26175,Villavelayo,2019,NA,NA
26175,Villavelayo,2018,NA,NA
26175,Villavelayo,2017,NA,NA
26175,Villavelayo,2016,NA,NA
26175,Villavelayo,2015,NA,NA
26176,Villaverde de Rioja,2022,NA,NA
26176,Villaverde de Rioja,2021,NA,NA
26176,Villaverde de Rioja,2020,NA,NA
26176,Villaverde de Rioja,2019,NA,NA
26176,Villaverde de Rioja,2018,NA,NA
26176,Villaverde de Rioja,2017,NA,NA
26176,Villaverde de Rioja,2016,NA,NA
26176,Villaverde de Rioja,2015,NA,NA
26177,Villoslada de Cameros,2022,28.2,2.7
26177,Villoslada de Cameros,2021,28.5,2.6
26177,Villoslada de Cameros,2020,28.9,2.6
26177,Villoslada de Cameros,2019,33.5,2.6
26177,Villoslada de Cameros,2018,28.3,2.6
26177,Villoslada de Cameros,2017,31.1,2.5
26177,Villoslada de Cameros,2016,30.4,2.5
26177,Villoslada de Cameros,2015,34.9,2.5
26178,Viniegra de Abajo,2022,NA,NA
26178,Viniegra de Abajo,2021,NA,NA
26178,Viniegra de Abajo,2020,NA,NA
26178,Viniegra de Abajo,2019,NA,NA
26178,Viniegra de Abajo,2018,NA,NA
26178,Viniegra de Abajo,2017,NA,NA
26178,Viniegra de Abajo,2016,NA,NA
26178,Viniegra de Abajo,2015,NA,NA
26179,Viniegra de Arriba,2022,NA,NA
26179,Viniegra de Arriba,2021,NA,NA
26179,Viniegra de Arriba,2020,NA,NA
26179,Viniegra de Arriba,2019,NA,NA
26179,Viniegra de Arriba,2018,NA,NA
26179,Viniegra de Arriba,2017,NA,NA
26179,Viniegra de Arriba,2016,NA,NA
26179,Viniegra de Arriba,2015,NA,NA
26180,Zarratón,2022,32.4,3.4
26180,Zarratón,2021,33.4,3.4
26180,Zarratón,2020,29.5,2.9
26180,Zarratón,2019,28.8,2.9
26180,Zarratón,2018,29.5,3.2
26180,Zarratón,2017,30.6,3.1
26180,Zarratón,2016,30.8,3.2
26180,Zarratón,2015,30.5,3
26181,Zarzosa,2022,NA,NA
26181,Zarzosa,2021,NA,NA
26181,Zarzosa,2020,NA,NA
26181,Zarzosa,2019,NA,NA
26181,Zarzosa,2018,NA,NA
26181,Zarzosa,2017,NA,NA
26181,Zarzosa,2016,NA,NA
26181,Zarzosa,2015,NA,NA
26183,Zorraquín,2022,NA,NA
26183,Zorraquín,2021,NA,NA
26183,Zorraquín,2020,NA,NA
26183,Zorraquín,2019,NA,NA
26183,Zorraquín,2018,NA,NA
26183,Zorraquín,2017,NA,NA
26183,Zorraquín,2016,NA,NA
26183,Zorraquín,2015,NA,NA
28001,"Acebeda, La",2022,NA,NA
28001,"Acebeda, La",2021,NA,NA
28001,"Acebeda, La",2020,NA,NA
28001,"Acebeda, La",2019,NA,NA
28001,"Acebeda, La",2018,NA,NA
28001,"Acebeda, La",2017,NA,NA
28001,"Acebeda, La",2016,NA,NA
28001,"Acebeda, La",2015,NA,NA
28002,Ajalvir,2022,29.3,2.5
28002,Ajalvir,2021,30.1,2.6
28002,Ajalvir,2020,30.9,2.6
28002,Ajalvir,2019,30.7,2.6
28002,Ajalvir,2018,30.3,2.7
28002,Ajalvir,2017,30.7,2.5
28002,Ajalvir,2016,32.9,3
28002,Ajalvir,2015,31.7,2.6
28003,Alameda del Valle,2022,36,3.1
28003,Alameda del Valle,2021,34.5,2.9
28003,Alameda del Valle,2020,32.1,3
28003,Alameda del Valle,2019,36.4,3.2
28003,Alameda del Valle,2018,31.8,2.9
28003,Alameda del Valle,2017,35.8,3.2
28003,Alameda del Valle,2016,37,2.9
28003,Alameda del Valle,2015,34.2,2.8
28004,"Álamo, El",2022,31.4,2.9
28004,"Álamo, El",2021,31.1,2.8
28004,"Álamo, El",2020,32.2,2.8
28004,"Álamo, El",2019,32,2.8
28004,"Álamo, El",2018,32.7,3
28004,"Álamo, El",2017,33.7,3.2
28004,"Álamo, El",2016,34.7,3.6
28004,"Álamo, El",2015,35.1,3.5
28005,Alcalá de Henares,2022,30.1,2.6
28005,Alcalá de Henares,2021,30.2,2.7
28005,Alcalá de Henares,2020,30.8,2.6
28005,Alcalá de Henares,2019,30.4,2.6
28005,Alcalá de Henares,2018,31.1,2.7
28005,Alcalá de Henares,2017,31.8,2.7
28005,Alcalá de Henares,2016,34,3.1
28005,Alcalá de Henares,2015,33.3,3.1
28006,Alcobendas,2022,42.6,3.4
28006,Alcobendas,2021,41.8,3.4
28006,Alcobendas,2020,42.5,3.5
28006,Alcobendas,2019,42.4,3.2
28006,Alcobendas,2018,42.7,3.3
28006,Alcobendas,2017,42.7,3.4
28006,Alcobendas,2016,43.5,3.6
28006,Alcobendas,2015,42.9,3.5
28007,Alcorcón,2022,29,2.5
28007,Alcorcón,2021,29.1,2.5
28007,Alcorcón,2020,29.7,2.6
28007,Alcorcón,2019,29.2,2.6
28007,Alcorcón,2018,29.9,2.7
28007,Alcorcón,2017,30.4,2.6
28007,Alcorcón,2016,31.7,2.9
28007,Alcorcón,2015,31.3,2.7
28008,Aldea del Fresno,2022,31.6,2.8
28008,Aldea del Fresno,2021,31.3,2.9
28008,Aldea del Fresno,2020,32.2,2.8
28008,Aldea del Fresno,2019,32.4,3
28008,Aldea del Fresno,2018,32.7,3.1
28008,Aldea del Fresno,2017,33.6,3.1
28008,Aldea del Fresno,2016,35.6,3.4
28008,Aldea del Fresno,2015,35.6,3.2
28009,Algete,2022,34.6,2.6
28009,Algete,2021,34.5,2.8
28009,Algete,2020,35.4,2.9
28009,Algete,2019,36.3,2.8
28009,Algete,2018,36.3,2.9
28009,Algete,2017,36.3,2.8
28009,Algete,2016,37,2.9
28009,Algete,2015,36.9,3.1
28010,Alpedrete,2022,31.3,2.6
28010,Alpedrete,2021,30.9,2.6
28010,Alpedrete,2020,32,2.8
28010,Alpedrete,2019,31.9,2.8
28010,Alpedrete,2018,32.6,2.7
28010,Alpedrete,2017,33.3,3
28010,Alpedrete,2016,34,3.1
28010,Alpedrete,2015,34.2,3.1
28011,Ambite,2022,31.3,2.8
28011,Ambite,2021,32.2,2.8
28011,Ambite,2020,34.8,2.9
28011,Ambite,2019,32.5,2.7
28011,Ambite,2018,34.1,2.8
28011,Ambite,2017,32.1,2.4
28011,Ambite,2016,33.8,2.7
28011,Ambite,2015,30.9,2.4
28012,Anchuelo,2022,29.8,2.6
28012,Anchuelo,2021,29,2.5
28012,Anchuelo,2020,29.7,2.6
28012,Anchuelo,2019,27.5,2.4
28012,Anchuelo,2018,28.2,2.2
28012,Anchuelo,2017,28.9,2.3
28012,Anchuelo,2016,29.9,2.5
28012,Anchuelo,2015,29.3,2.6
28013,Aranjuez,2022,30.8,2.7
28013,Aranjuez,2021,30.7,2.7
28013,Aranjuez,2020,31.5,2.8
28013,Aranjuez,2019,31.3,2.8
28013,Aranjuez,2018,32,2.8
28013,Aranjuez,2017,32.4,2.8
28013,Aranjuez,2016,34,3.2
28013,Aranjuez,2015,34,3.2
28014,Arganda del Rey,2022,28.4,2.4
28014,Arganda del Rey,2021,28.8,2.5
28014,Arganda del Rey,2020,29.2,2.5
28014,Arganda del Rey,2019,29,2.5
28014,Arganda del Rey,2018,29.7,2.5
28014,Arganda del Rey,2017,30.2,2.6
28014,Arganda del Rey,2016,31.5,2.8
28014,Arganda del Rey,2015,31.8,2.7
28015,Arroyomolinos,2022,27.3,2.3
28015,Arroyomolinos,2021,27.7,2.3
28015,Arroyomolinos,2020,28.2,2.3
28015,Arroyomolinos,2019,28.2,2.5
28015,Arroyomolinos,2018,28.7,2.5
28015,Arroyomolinos,2017,29.2,2.6
28015,Arroyomolinos,2016,30.3,2.7
28015,Arroyomolinos,2015,30.6,2.8
28016,"Atazar, El",2022,28.2,2
28016,"Atazar, El",2021,29.3,2.6
28016,"Atazar, El",2020,33,2.7
28016,"Atazar, El",2019,NA,NA
28016,"Atazar, El",2018,NA,NA
28016,"Atazar, El",2017,NA,NA
28016,"Atazar, El",2016,NA,NA
28016,"Atazar, El",2015,NA,NA
28017,Batres,2022,29.3,2.6
28017,Batres,2021,29.7,2.6
28017,Batres,2020,31.9,2.7
28017,Batres,2019,32.2,2.7
28017,Batres,2018,31,2.6
28017,Batres,2017,30.7,2.7
28017,Batres,2016,34.1,2.8
28017,Batres,2015,31.9,2.6
28018,Becerril de la Sierra,2022,34.3,2.9
28018,Becerril de la Sierra,2021,34.4,3.1
28018,Becerril de la Sierra,2020,34.8,2.9
28018,Becerril de la Sierra,2019,35.4,3.2
28018,Becerril de la Sierra,2018,37.8,3.3
28018,Becerril de la Sierra,2017,38.1,3.5
28018,Becerril de la Sierra,2016,39.9,3.8
28018,Becerril de la Sierra,2015,39.7,3.8
28019,Belmonte de Tajo,2022,26.8,2.2
28019,Belmonte de Tajo,2021,27.2,2.3
28019,Belmonte de Tajo,2020,26.9,2.3
28019,Belmonte de Tajo,2019,25.3,2.3
28019,Belmonte de Tajo,2018,25.8,2.2
28019,Belmonte de Tajo,2017,25.9,2.2
28019,Belmonte de Tajo,2016,26.7,2.4
28019,Belmonte de Tajo,2015,27.5,2.5
28020,Berzosa del Lozoya,2022,33,2.2
28020,Berzosa del Lozoya,2021,28.7,2.3
28020,Berzosa del Lozoya,2020,33.7,3.2
28020,Berzosa del Lozoya,2019,32.7,3.1
28020,Berzosa del Lozoya,2018,33.9,3.1
28020,Berzosa del Lozoya,2017,33.4,2.5
28020,Berzosa del Lozoya,2016,35.7,3.1
28020,Berzosa del Lozoya,2015,32.3,2.5
28021,"Berrueco, El",2022,31.9,2.7
28021,"Berrueco, El",2021,32,2.8
28021,"Berrueco, El",2020,33.1,2.7
28021,"Berrueco, El",2019,33.2,2.9
28021,"Berrueco, El",2018,35,3.4
28021,"Berrueco, El",2017,35.1,3.4
28021,"Berrueco, El",2016,39.2,4.1
28021,"Berrueco, El",2015,36.2,3.1
28022,Boadilla del Monte,2022,33.7,2.7
28022,Boadilla del Monte,2021,34.1,2.7
28022,Boadilla del Monte,2020,34.5,2.9
28022,Boadilla del Monte,2019,34.6,2.9
28022,Boadilla del Monte,2018,35,2.9
28022,Boadilla del Monte,2017,35.5,3
28022,Boadilla del Monte,2016,36,3
28022,Boadilla del Monte,2015,36.6,3.2
28023,"Boalo, El",2022,31.6,2.8
28023,"Boalo, El",2021,32.2,2.8
28023,"Boalo, El",2020,31.9,2.8
28023,"Boalo, El",2019,32.6,2.9
28023,"Boalo, El",2018,33.8,3
28023,"Boalo, El",2017,34,3.1
28023,"Boalo, El",2016,35.7,3.3
28023,"Boalo, El",2015,35.7,3.2
28024,Braojos,2022,25.7,2.3
28024,Braojos,2021,26.1,2.5
28024,Braojos,2020,29.7,2.7
28024,Braojos,2019,28.8,2.7
28024,Braojos,2018,30,3
28024,Braojos,2017,29.9,2.9
28024,Braojos,2016,31.7,2.9
28024,Braojos,2015,32.5,3
28025,Brea de Tajo,2022,28.1,2.4
28025,Brea de Tajo,2021,32.5,2.9
28025,Brea de Tajo,2020,32.4,2.6
28025,Brea de Tajo,2019,33,3
28025,Brea de Tajo,2018,34.5,3.2
28025,Brea de Tajo,2017,33.9,3.2
28025,Brea de Tajo,2016,33.8,3
28025,Brea de Tajo,2015,29.7,2.6
28026,Brunete,2022,32.6,2.9
28026,Brunete,2021,32.4,3
28026,Brunete,2020,33.2,3
28026,Brunete,2019,33.4,3
28026,Brunete,2018,34.1,3.2
28026,Brunete,2017,34.9,3.3
28026,Brunete,2016,36.5,3.6
28026,Brunete,2015,36.6,3.7
28027,Buitrago del Lozoya,2022,30.8,3
28027,Buitrago del Lozoya,2021,32.6,3
28027,Buitrago del Lozoya,2020,31.6,2.7
28027,Buitrago del Lozoya,2019,33,2.8
28027,Buitrago del Lozoya,2018,32.3,2.8
28027,Buitrago del Lozoya,2017,33.8,3.3
28027,Buitrago del Lozoya,2016,34.6,3.3
28027,Buitrago del Lozoya,2015,34.4,3.6
28028,Bustarviejo,2022,32.3,2.7
28028,Bustarviejo,2021,32.2,2.8
28028,Bustarviejo,2020,34.1,3
28028,Bustarviejo,2019,32.8,3
28028,Bustarviejo,2018,33.5,2.8
28028,Bustarviejo,2017,35.1,3
28028,Bustarviejo,2016,36.5,3.2
28028,Bustarviejo,2015,37.1,3.2
28029,Cabanillas de la Sierra,2022,32.2,2.8
28029,Cabanillas de la Sierra,2021,30.3,2.2
28029,Cabanillas de la Sierra,2020,31.1,2.5
28029,Cabanillas de la Sierra,2019,34.2,2.9
28029,Cabanillas de la Sierra,2018,34.3,2.8
28029,Cabanillas de la Sierra,2017,36.2,3
28029,Cabanillas de la Sierra,2016,39.7,2.9
28029,Cabanillas de la Sierra,2015,38.2,3.2
28030,"Cabrera, La",2022,30.7,2.8
28030,"Cabrera, La",2021,30.8,2.7
28030,"Cabrera, La",2020,31.4,2.8
28030,"Cabrera, La",2019,32,3
28030,"Cabrera, La",2018,32.7,3.2
28030,"Cabrera, La",2017,34.4,3.3
28030,"Cabrera, La",2016,36.2,3.5
28030,"Cabrera, La",2015,35.2,3.5
28031,Cadalso de los Vidrios,2022,30.3,2.5
28031,Cadalso de los Vidrios,2021,31,2.7
28031,Cadalso de los Vidrios,2020,31.3,2.6
28031,Cadalso de los Vidrios,2019,31.9,2.7
28031,Cadalso de los Vidrios,2018,33.3,2.9
28031,Cadalso de los Vidrios,2017,33.1,3
28031,Cadalso de los Vidrios,2016,35.4,3.3
28031,Cadalso de los Vidrios,2015,34.8,3.3
28032,Camarma de Esteruelas,2022,28.8,2.4
28032,Camarma de Esteruelas,2021,28.7,2.5
28032,Camarma de Esteruelas,2020,29.1,2.5
28032,Camarma de Esteruelas,2019,29.2,2.3
28032,Camarma de Esteruelas,2018,29.5,2.4
28032,Camarma de Esteruelas,2017,30.4,2.5
28032,Camarma de Esteruelas,2016,31.7,2.8
28032,Camarma de Esteruelas,2015,31.8,2.8
28033,Campo Real,2022,28.8,2.3
28033,Campo Real,2021,29.5,2.5
28033,Campo Real,2020,29,2.6
28033,Campo Real,2019,29.2,2.6
28033,Campo Real,2018,29.9,2.5
28033,Campo Real,2017,30.8,2.5
28033,Campo Real,2016,31.5,2.7
28033,Campo Real,2015,32.3,2.7
28034,Canencia,2022,28.1,2.5
28034,Canencia,2021,30.9,2.5
28034,Canencia,2020,30.3,2.8
28034,Canencia,2019,32,2.6
28034,Canencia,2018,32.9,2.8
28034,Canencia,2017,32.3,2.7
28034,Canencia,2016,33.8,2.8
28034,Canencia,2015,33,2.7
28035,Carabaña,2022,30.8,2.6
28035,Carabaña,2021,30.1,2.7
28035,Carabaña,2020,30.7,2.6
28035,Carabaña,2019,30.9,2.7
28035,Carabaña,2018,31.6,2.5
28035,Carabaña,2017,32.5,2.7
28035,Carabaña,2016,34.6,2.8
28035,Carabaña,2015,33.5,2.9
28036,Casarrubuelos,2022,25.9,2.3
28036,Casarrubuelos,2021,26.1,2.3
28036,Casarrubuelos,2020,25.9,2.2
28036,Casarrubuelos,2019,26.9,2.3
28036,Casarrubuelos,2018,28.3,2.3
28036,Casarrubuelos,2017,28.8,2.4
28036,Casarrubuelos,2016,29.3,2.5
28036,Casarrubuelos,2015,29.7,2.4
28037,Cenicientos,2022,26.4,2.3
