mun_code,mun_name,district_code,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
14055,Priego de Córdoba,1405503,2022,9309,20758,13227,12950,10229,22809
14055,Priego de Córdoba,1405503,2021,9188,20511,13046,12250,10062,22462
14055,Priego de Córdoba,1405503,2020,8277,18398,11678,11550,8925,19840
14055,Priego de Córdoba,1405503,2019,7949,17993,11361,10850,8599,19464
14055,Priego de Córdoba,1405503,2018,7724,17620,11146,10850,8312,18962
14055,Priego de Córdoba,1405503,2017,8051,18448,11588,10850,8722,19986
14055,Priego de Córdoba,1405503,2016,7541,17364,10847,10150,8082,18608
14055,Priego de Córdoba,1405503,2015,7111,16625,10308,10150,7580,17722
14055,Priego de Córdoba,1405504,2022,10145,20934,14040,12950,11248,23211
14055,Priego de Córdoba,1405504,2021,9600,19635,13413,12250,10680,21845
14055,Priego de Córdoba,1405504,2020,8795,18336,12207,11550,9619,20054
14055,Priego de Córdoba,1405504,2019,8951,18700,12386,11550,9808,20489
14055,Priego de Córdoba,1405504,2018,8429,17926,11675,10850,9248,19669
14055,Priego de Córdoba,1405504,2017,8351,18041,11661,10850,9148,19763
14055,Priego de Córdoba,1405504,2016,7904,17467,11098,10850,8625,19060
14055,Priego de Córdoba,1405504,2015,7660,17021,10814,10150,8338,18527
14056,Puente Genil,1405601,2022,10386,26689,15822,13650,12384,31823
14056,Puente Genil,1405601,2021,10135,26265,15225,12950,11757,30470
14056,Puente Genil,1405601,2020,9530,24715,14352,12250,11000,28527
14056,Puente Genil,1405601,2019,9301,24117,14124,12250,10801,28005
14056,Puente Genil,1405601,2018,8886,23504,13407,11550,10261,27142
14056,Puente Genil,1405601,2017,8878,23726,13363,10850,10256,27410
14056,Puente Genil,1405601,2016,8054,21722,12199,10850,9193,24793
14056,Puente Genil,1405601,2015,7666,20677,11679,10150,8715,23505
14056,Puente Genil,1405602,2022,11066,28129,16522,14350,12954,32929
14056,Puente Genil,1405602,2021,10474,26966,15786,13650,12181,31363
14056,Puente Genil,1405602,2020,9721,25174,14509,12950,11223,29066
14056,Puente Genil,1405602,2019,9719,25407,14643,12250,11219,29327
14056,Puente Genil,1405602,2018,9419,24546,14092,12250,10901,28408
14056,Puente Genil,1405602,2017,9072,24055,13622,11550,10509,27863
14056,Puente Genil,1405602,2016,8564,22809,12852,10850,9910,26394
14056,Puente Genil,1405602,2015,8418,22573,12643,10850,9650,25877
14056,Puente Genil,1405603,2022,10924,28295,16364,14350,12695,32882
14056,Puente Genil,1405603,2021,10414,27239,15566,13650,12129,31725
14056,Puente Genil,1405603,2020,9901,26143,14858,12950,11496,30355
14056,Puente Genil,1405603,2019,9754,25918,14692,12950,11311,30054
14056,Puente Genil,1405603,2018,9083,24402,13763,12250,10537,28309
14056,Puente Genil,1405603,2017,8636,23316,13040,11550,9969,26917
14056,Puente Genil,1405603,2016,8180,22438,12409,10850,9408,25807
14056,Puente Genil,1405603,2015,7967,21990,12172,10850,9098,25112
14056,Puente Genil,1405604,2022,10241,26437,15471,14350,11849,30588
14056,Puente Genil,1405604,2021,9804,25387,14794,13650,11260,29155
14056,Puente Genil,1405604,2020,9214,24174,13901,12250,10482,27503
14056,Puente Genil,1405604,2019,9103,24081,13822,12250,10376,27448
14056,Puente Genil,1405604,2018,8630,23024,13151,11550,9800,26144
14056,Puente Genil,1405604,2017,8171,21831,12487,11550,9262,24744
14056,Puente Genil,1405604,2016,7827,21029,11944,10850,8850,23777
14056,Puente Genil,1405604,2015,7628,20495,11664,10150,8596,23095
14056,Puente Genil,1405605,2022,9408,23947,13973,12950,10676,27174
14056,Puente Genil,1405605,2021,8700,22644,13273,12250,10068,26205
14056,Puente Genil,1405605,2020,8266,21845,12435,11550,9295,24566
14056,Puente Genil,1405605,2019,8135,21845,12245,11550,9170,24623
14056,Puente Genil,1405605,2018,7610,20623,11469,10850,8551,23175
14056,Puente Genil,1405605,2017,7195,19656,10868,10150,8078,22071
14056,Puente Genil,1405605,2016,6904,19146,10439,9450,7710,21383
14056,Puente Genil,1405605,2015,6602,18481,10016,9450,7332,20525
14057,"Rambla, La",1405701,2022,10748,27386,16002,14350,12390,31569
14057,"Rambla, La",1405701,2021,10101,25935,15145,13650,11652,29916
14057,"Rambla, La",1405701,2020,9402,24157,14008,12950,10666,27407
14057,"Rambla, La",1405701,2019,9317,24200,13909,12250,10602,27538
14057,"Rambla, La",1405701,2018,8760,22722,13087,11550,9965,25849
14057,"Rambla, La",1405701,2017,8268,21664,12339,10850,9412,24659
14057,"Rambla, La",1405701,2016,7922,20941,11850,10150,8967,23702
14057,"Rambla, La",1405701,2015,7558,20031,11321,10150,8508,22547
14058,Rute,1405801,2022,10659,25482,15735,14350,12456,29778
14058,Rute,1405801,2021,10138,24260,14986,12950,11698,27992
14058,Rute,1405801,2020,9399,22981,13874,12250,10793,26388
14058,Rute,1405801,2019,9238,22693,13723,12250,10569,25963
14058,Rute,1405801,2018,8862,21796,13187,11550,10148,24959
14058,Rute,1405801,2017,8479,20868,12633,11550,9695,23860
14058,Rute,1405801,2016,8201,20560,12251,10850,9328,23387
14058,Rute,1405801,2015,7915,19612,11855,10850,9024,22362
14058,Rute,1405802,2022,12390,27258,17514,15050,14581,32078
14058,Rute,1405802,2021,11638,26363,16530,14350,13647,30914
14058,Rute,1405802,2020,10759,24246,15373,13650,12404,27953
14058,Rute,1405802,2019,10430,23006,15172,13650,12233,26982
14058,Rute,1405802,2018,10189,23014,14574,12950,11761,26563
14058,Rute,1405802,2017,9800,22113,13964,12600,11230,25338
14058,Rute,1405802,2016,9399,21680,13396,11550,10854,25037
14058,Rute,1405802,2015,9148,21422,13253,12250,10452,24475
14058,Rute,1405803,2022,10107,23928,14783,13650,11572,27396
14058,Rute,1405803,2021,9471,22968,13963,12950,10773,26125
14058,Rute,1405803,2020,8832,21169,12963,12250,9978,23915
14058,Rute,1405803,2019,8710,21201,12902,12250,9855,23989
14058,Rute,1405803,2018,8312,19984,12269,11550,9371,22530
14058,Rute,1405803,2017,7988,19689,11876,10850,9041,22283
14058,Rute,1405803,2016,7677,19103,11373,10150,8619,21446
14058,Rute,1405803,2015,7395,18302,10913,10150,8286,20508
14058,Rute,1405804,2022,9111,21498,13819,12950,11546,27245
14058,Rute,1405804,2021,9199,22082,13464,12250,10329,24795
14058,Rute,1405804,2020,8324,19861,12139,10850,9264,22103
14058,Rute,1405804,2019,8292,20070,12186,10850,9233,22348
14058,Rute,1405804,2018,7965,19617,11658,10850,8867,21839
14058,Rute,1405804,2017,7601,18771,11035,10150,8439,20839
14058,Rute,1405804,2016,7486,18484,10959,9450,8307,20512
14058,Rute,1405804,2015,7134,17606,10418,9450,7888,19467
14058,Rute,1405805,2022,9348,20809,13274,12950,10275,22872
14058,Rute,1405805,2021,9255,20624,13145,12250,10217,22769
14058,Rute,1405805,2020,8164,18808,11692,10850,8853,20395
14058,Rute,1405805,2019,7920,18465,11426,10850,8589,20025
14058,Rute,1405805,2018,8397,19518,12055,11550,9189,21359
14058,Rute,1405805,2017,7803,18631,11274,10150,8462,20206
14058,Rute,1405805,2016,7482,17971,10896,10150,8061,19360
14058,Rute,1405805,2015,7327,17262,10578,9800,7910,18638
14059,San Sebastián de los Ballesteros,1405901,2022,13673,31524,19315,14350,17453,40238
14059,San Sebastián de los Ballesteros,1405901,2021,13581,31011,19017,14350,17238,39361
14059,San Sebastián de los Ballesteros,1405901,2020,12026,27034,16933,12950,14348,32253
14059,San Sebastián de los Ballesteros,1405901,2019,11619,25678,16376,12250,13819,30539
14059,San Sebastián de los Ballesteros,1405901,2018,10516,24033,15294,12950,11978,27374
14059,San Sebastián de los Ballesteros,1405901,2017,10093,23551,14665,12250,11506,26846
14059,San Sebastián de los Ballesteros,1405901,2016,9384,21490,13551,11550,10636,24358
14059,San Sebastián de los Ballesteros,1405901,2015,9189,21681,13333,11550,10363,24450
14060,Santaella,1406001,2022,9163,24285,13891,13650,10152,26905
14060,Santaella,1406001,2021,8684,23127,13173,12250,9489,25273
14060,Santaella,1406001,2020,8194,21441,12277,11550,8896,23279
14060,Santaella,1406001,2019,8063,21254,12150,11550,8810,23225
14060,Santaella,1406001,2018,7813,20960,11777,10850,8494,22787
14060,Santaella,1406001,2017,7611,20055,11412,10850,8327,21943
14060,Santaella,1406001,2016,7247,19019,10787,10150,7917,20778
14060,Santaella,1406001,2015,6930,18192,10401,10150,7545,19806
14060,Santaella,1406002,2022,10123,27510,15490,14350,11523,31314
14060,Santaella,1406002,2021,9627,26289,14746,13650,10882,29717
14060,Santaella,1406002,2020,8957,24384,13555,12950,10048,27354
14060,Santaella,1406002,2019,8834,24147,13440,12250,9911,27091
14060,Santaella,1406002,2018,8233,22498,12498,11550,9216,25183
14060,Santaella,1406002,2017,8017,21883,12137,10850,9029,24644
14060,Santaella,1406002,2016,7597,21081,11565,10850,8556,23741
14060,Santaella,1406002,2015,7163,19891,10918,10150,8021,22272
14061,Santa Eufemia,1406101,2022,11263,20939,14954,13650,12615,23454
14061,Santa Eufemia,1406101,2021,10951,20566,14543,13650,12193,22899
14061,Santa Eufemia,1406101,2020,10164,19717,13647,12250,11264,21850
14061,Santa Eufemia,1406101,2019,10099,19697,13505,11550,11229,21900
14061,Santa Eufemia,1406101,2018,9555,19083,12897,11550,10558,21088
14061,Santa Eufemia,1406101,2017,8840,18073,12000,10850,9700,19831
14061,Santa Eufemia,1406101,2016,8371,16829,11388,10150,9117,18330
14061,Santa Eufemia,1406101,2015,8093,16558,11056,10150,8808,18021
14062,Torrecampo,1406201,2022,11258,24584,15886,15050,12821,27997
14062,Torrecampo,1406201,2021,10483,23276,14900,13650,11789,26174
14062,Torrecampo,1406201,2020,10212,22728,14597,13650,11458,25502
14062,Torrecampo,1406201,2019,10071,22648,14431,12950,11293,25396
14062,Torrecampo,1406201,2018,9776,22087,13970,12250,10924,24681
14062,Torrecampo,1406201,2017,9142,20559,13024,11550,10199,22936
14062,Torrecampo,1406201,2016,8280,18404,11835,10150,9210,20470
14062,Torrecampo,1406201,2015,8335,18534,11966,10850,9242,20550
14062,Torrecampo,1406202,2022,NA,NA,NA,NA,NA,NA
14062,Torrecampo,1406202,2021,NA,NA,NA,NA,NA,NA
14062,Torrecampo,1406202,2020,NA,NA,NA,NA,NA,NA
14062,Torrecampo,1406202,2019,NA,NA,NA,NA,NA,NA
14062,Torrecampo,1406202,2018,NA,NA,NA,NA,NA,NA
14062,Torrecampo,1406202,2017,NA,NA,NA,NA,NA,NA
14062,Torrecampo,1406202,2016,8548,19726,12200,11550,9415,21728
14062,Torrecampo,1406202,2015,8610,19828,12299,11550,9486,21845
14063,Valenzuela,1406301,2022,10034,19745,13979,12950,11207,22054
14063,Valenzuela,1406301,2021,10302,20624,14523,12950,11753,23528
14063,Valenzuela,1406301,2020,9505,19133,13093,11550,10622,21382
14063,Valenzuela,1406301,2019,9339,19267,13078,11550,10258,21161
14063,Valenzuela,1406301,2018,9369,19605,13068,11550,10363,21685
14063,Valenzuela,1406301,2017,9288,19699,13046,11550,10289,21822
14063,Valenzuela,1406301,2016,8828,19116,12330,10850,9735,21081
14063,Valenzuela,1406301,2015,7873,17291,11097,9800,8564,18810
14064,Valsequillo,1406401,2022,10240,21908,14926,12250,12106,25898
14064,Valsequillo,1406401,2021,9889,20924,13723,10850,11043,23365
14064,Valsequillo,1406401,2020,9392,20183,12908,10850,10443,22442
14064,Valsequillo,1406401,2019,9148,19896,12857,10850,10131,22035
14064,Valsequillo,1406401,2018,8821,19385,12454,10850,9829,21599
14064,Valsequillo,1406401,2017,8521,20175,12286,10850,9501,22496
14064,Valsequillo,1406401,2016,8276,18762,11800,10150,9177,20804
14064,Valsequillo,1406401,2015,7800,17215,11233,10150,8622,19030
14065,"Victoria, La",1406501,2022,10827,26557,16022,14350,12367,30337
14065,"Victoria, La",1406501,2021,10297,25439,15331,13650,11653,28788
14065,"Victoria, La",1406501,2020,9746,24381,14557,12950,10998,27511
14065,"Victoria, La",1406501,2019,9609,23980,14369,12950,10815,26990
14065,"Victoria, La",1406501,2018,8969,22344,13313,12250,10081,25115
14065,"Victoria, La",1406501,2017,8438,21230,12627,11550,9483,23860
14065,"Victoria, La",1406501,2016,8165,20671,12181,10850,9159,23185
14065,"Victoria, La",1406501,2015,8030,20106,11917,10150,8984,22494
14066,Villa del Río,1406601,2022,9724,25829,14668,13650,11085,29443
14066,Villa del Río,1406601,2021,9364,25421,14146,12950,10602,28784
14066,Villa del Río,1406601,2020,8590,23561,13039,12250,9648,26461
14066,Villa del Río,1406601,2019,8305,23184,12727,12250,9324,26030
14066,Villa del Río,1406601,2018,7777,21784,11956,10850,8746,24499
14066,Villa del Río,1406601,2017,7542,21226,11527,10850,8503,23931
14066,Villa del Río,1406601,2016,7245,20501,11104,10150,8111,22953
14066,Villa del Río,1406601,2015,6951,19884,10759,10150,7743,22150
14066,Villa del Río,1406602,2022,10090,26001,15408,13650,11514,29670
14066,Villa del Río,1406602,2021,9713,25360,14704,12950,11052,28857
14066,Villa del Río,1406602,2020,9133,23784,13734,12250,10279,26768
14066,Villa del Río,1406602,2019,8896,23304,13406,12250,9978,26139
14066,Villa del Río,1406602,2018,8244,21861,12577,11550,9383,24883
14066,Villa del Río,1406602,2017,7975,21306,12078,10850,9002,24052
14066,Villa del Río,1406602,2016,7642,20678,11643,10150,8606,23286
14066,Villa del Río,1406602,2015,7247,19666,11000,10150,8094,21963
14067,Villafranca de Córdoba,1406701,2022,11134,27945,16563,15050,13070,32804
14067,Villafranca de Córdoba,1406701,2021,10612,26897,15878,14350,12249,31046
14067,Villafranca de Córdoba,1406701,2020,9726,24528,14627,12950,11236,28337
14067,Villafranca de Córdoba,1406701,2019,9507,24311,14340,12950,10928,27943
14067,Villafranca de Córdoba,1406701,2018,9185,23512,13882,12250,10563,27040
14067,Villafranca de Córdoba,1406701,2017,8716,22367,13097,11550,10085,25881
14067,Villafranca de Córdoba,1406701,2016,8326,21433,12580,11550,9566,24624
14067,Villafranca de Córdoba,1406701,2015,8158,21344,12368,10850,9334,24421
14067,Villafranca de Córdoba,1406702,2022,10910,29125,16755,15750,12769,34089
14067,Villafranca de Córdoba,1406702,2021,10269,27339,15889,15050,12003,31955
14067,Villafranca de Córdoba,1406702,2020,9408,25267,14887,13650,11136,29908
14067,Villafranca de Córdoba,1406702,2019,9360,24936,14597,13650,10953,29181
14067,Villafranca de Córdoba,1406702,2018,8972,23747,13963,12950,10448,27654
14067,Villafranca de Córdoba,1406702,2017,8327,22040,12988,12250,9703,25683
14067,Villafranca de Córdoba,1406702,2016,7883,20869,12178,10850,9086,24052
14067,Villafranca de Córdoba,1406702,2015,7784,20737,11960,10850,8924,23775
14068,Villaharta,1406801,2022,11910,24583,16683,15050,13744,28368
14068,Villaharta,1406801,2021,11364,23791,15989,14350,13012,27241
14068,Villaharta,1406801,2020,10982,23561,15463,12950,12625,27086
14068,Villaharta,1406801,2019,10657,23083,14961,13650,12210,26447
14068,Villaharta,1406801,2018,9831,21270,13942,12250,11278,24400
14068,Villaharta,1406801,2017,9789,21704,13857,11550,11156,24735
14068,Villaharta,1406801,2016,9182,20842,13087,10850,10434,23684
14068,Villaharta,1406801,2015,9336,20923,13302,10850,10597,23747
14069,Villanueva de Córdoba,1406901,2022,10317,24676,15219,13650,11834,28304
14069,Villanueva de Córdoba,1406901,2021,9774,23882,14609,13650,11211,27393
14069,Villanueva de Córdoba,1406901,2020,9112,22279,13702,12250,10356,25320
14069,Villanueva de Córdoba,1406901,2019,8989,22139,13442,12250,10165,25035
14069,Villanueva de Córdoba,1406901,2018,8674,21484,12933,11550,9808,24292
14069,Villanueva de Córdoba,1406901,2017,8092,19914,12053,10850,9132,22474
14069,Villanueva de Córdoba,1406901,2016,7714,18919,11430,10150,8657,21230
14069,Villanueva de Córdoba,1406901,2015,7403,18314,10930,9450,8301,20533
14069,Villanueva de Córdoba,1406902,2022,10560,24970,15303,14350,12090,28588
14069,Villanueva de Córdoba,1406902,2021,10150,24445,14820,12950,11585,27899
14069,Villanueva de Córdoba,1406902,2020,9572,23475,14046,12250,10819,26535
14069,Villanueva de Córdoba,1406902,2019,9504,23337,13915,12250,10756,26413
14069,Villanueva de Córdoba,1406902,2018,8975,22272,13416,11550,10323,25619
14069,Villanueva de Córdoba,1406902,2017,8503,21181,12587,10850,9622,23967
14069,Villanueva de Córdoba,1406902,2016,8130,20436,12025,10850,9155,23014
14069,Villanueva de Córdoba,1406902,2015,7806,19800,11567,10150,8761,22221
14069,Villanueva de Córdoba,1406903,2022,9343,21756,13499,12250,10525,24509
14069,Villanueva de Córdoba,1406903,2021,8870,20640,12792,11550,9947,23145
14069,Villanueva de Córdoba,1406903,2020,8489,19671,12185,10850,9439,21872
14069,Villanueva de Córdoba,1406903,2019,8431,19624,12245,10850,9362,21791
14069,Villanueva de Córdoba,1406903,2018,8055,18774,11717,10850,8952,20866
14069,Villanueva de Córdoba,1406903,2017,7565,17840,11058,10150,8397,19802
14069,Villanueva de Córdoba,1406903,2016,7063,16781,10393,9450,7816,18570
14069,Villanueva de Córdoba,1406903,2015,6776,15993,9924,8750,7509,17722
14069,Villanueva de Córdoba,1406904,2022,10434,24217,15070,13650,11813,27416
14069,Villanueva de Córdoba,1406904,2021,9738,23143,14229,12950,10918,25945
14069,Villanueva de Córdoba,1406904,2020,9319,22343,13552,12250,10459,25076
14069,Villanueva de Córdoba,1406904,2019,9093,21658,13251,12250,10175,24238
14069,Villanueva de Córdoba,1406904,2018,8632,20730,12729,11550,9691,23273
14069,Villanueva de Córdoba,1406904,2017,8184,19599,11881,10850,9135,21876
14069,Villanueva de Córdoba,1406904,2016,7727,18637,11291,10150,8554,20630
14069,Villanueva de Córdoba,1406904,2015,7403,18098,10830,9450,8190,20021
14070,Villanueva del Duque,1407001,2022,11401,26017,16318,14350,12981,29622
14070,Villanueva del Duque,1407001,2021,10855,24562,15602,12950,12332,27906
14070,Villanueva del Duque,1407001,2020,10146,23553,14916,12950,11548,26807
14070,Villanueva del Duque,1407001,2019,10965,25180,15732,12250,12574,28876
14070,Villanueva del Duque,1407001,2018,9644,22338,13972,11550,10853,25138
14070,Villanueva del Duque,1407001,2017,8911,20933,12929,11550,9929,23324
14070,Villanueva del Duque,1407001,2016,8441,19916,12216,10500,9383,22139
14070,Villanueva del Duque,1407001,2015,8086,18846,11708,10150,8968,20902
14070,Villanueva del Duque,1407002,2022,11337,25334,16390,15050,12972,28989
14070,Villanueva del Duque,1407002,2021,10218,23271,14645,12950,11425,26018
14070,Villanueva del Duque,1407002,2020,9259,21212,13315,11550,10225,23427
14070,Villanueva del Duque,1407002,2019,9388,21283,13536,12250,10458,23708
14070,Villanueva del Duque,1407002,2018,9103,20306,13001,11550,10054,22428
14070,Villanueva del Duque,1407002,2017,8530,19507,12356,10850,9419,21539
14070,Villanueva del Duque,1407002,2016,8581,19813,12355,10850,9509,21955
14070,Villanueva del Duque,1407002,2015,8117,18767,11765,10150,8966,20729
14071,Villanueva del Rey,1407101,2022,10418,22664,14806,12950,11843,25764
14071,Villanueva del Rey,1407101,2021,9904,21744,14028,12250,11290,24787
14071,Villanueva del Rey,1407101,2020,9370,20033,13124,11550,10550,22556
14071,Villanueva del Rey,1407101,2019,9461,20359,13327,11550,10666,22951
14071,Villanueva del Rey,1407101,2018,8910,19361,12598,10850,10012,21754
14071,Villanueva del Rey,1407101,2017,8658,19170,12313,10150,9752,21591
14071,Villanueva del Rey,1407101,2016,8382,18480,11830,10150,9385,20689
14071,Villanueva del Rey,1407101,2015,7999,17706,11320,9450,8839,19565
14072,Villaralto,1407201,2022,11599,22437,15718,14350,13160,25456
14072,Villaralto,1407201,2021,10494,20514,14278,13650,11637,22748
14072,Villaralto,1407201,2020,10060,19953,13917,12950,11221,22256
14072,Villaralto,1407201,2019,9998,19959,13597,12950,11029,22017
14072,Villaralto,1407201,2018,9510,19142,12970,12250,10471,21076
14072,Villaralto,1407201,2017,9190,18463,12509,11550,10130,20350
14072,Villaralto,1407201,2016,8746,17801,11965,11550,9543,19422
14072,Villaralto,1407201,2015,8595,17353,11728,10850,9366,18909
14073,Villaviciosa de Córdoba,1407301,2022,9052,19940,12879,11550,10019,22072
14073,Villaviciosa de Córdoba,1407301,2021,8616,19220,12344,11550,9493,21176
14073,Villaviciosa de Córdoba,1407301,2020,8164,18592,11839,10850,9003,20501
14073,Villaviciosa de Córdoba,1407301,2019,7989,18432,11553,10150,8789,20279
14073,Villaviciosa de Córdoba,1407301,2018,7601,17725,10977,10150,8303,19362
14073,Villaviciosa de Córdoba,1407301,2017,7241,16930,10451,9450,7926,18531
14073,Villaviciosa de Córdoba,1407301,2016,6977,16277,10053,8750,7606,17744
14073,Villaviciosa de Córdoba,1407301,2015,6666,15522,9556,8750,7257,16899
14073,Villaviciosa de Córdoba,1407302,2022,9841,21662,13861,12250,11022,24260
14073,Villaviciosa de Córdoba,1407302,2021,9233,20790,13263,11550,10475,23587
14073,Villaviciosa de Córdoba,1407302,2020,8923,20079,12563,10850,9929,22343
14073,Villaviciosa de Córdoba,1407302,2019,8660,19256,12232,10850,9615,21379
14073,Villaviciosa de Córdoba,1407302,2018,8518,19233,12173,10850,9459,21357
14073,Villaviciosa de Córdoba,1407302,2017,7892,18105,11258,10150,8779,20141
14073,Villaviciosa de Córdoba,1407302,2016,7787,18253,11130,9450,8651,20278
14073,Villaviciosa de Córdoba,1407302,2015,7407,17607,10636,9450,8192,19473
14074,"Viso, El",1407401,2022,11823,27123,17032,15050,13703,31434
14074,"Viso, El",1407401,2021,11019,25452,15949,14350,12559,29009
14074,"Viso, El",1407401,2020,10407,23837,15079,13650,11854,27152
14074,"Viso, El",1407401,2019,10261,23372,14785,12950,11709,26671
14074,"Viso, El",1407401,2018,10008,23135,14453,12250,11328,26186
14074,"Viso, El",1407401,2017,9664,22464,13961,12250,10899,25333
14074,"Viso, El",1407401,2016,9269,21587,13530,11550,10481,24410
14074,"Viso, El",1407401,2015,8930,20843,12923,11550,10040,23433
14074,"Viso, El",1407402,2022,10237,22170,14372,13650,11422,24737
14074,"Viso, El",1407402,2021,9624,21035,13452,12250,10623,23218
14074,"Viso, El",1407402,2020,8961,19922,12568,11550,9826,21845
14074,"Viso, El",1407402,2019,8760,19639,12480,11550,9600,21521
14074,"Viso, El",1407402,2018,8347,18808,11759,10850,9122,20554
14074,"Viso, El",1407402,2017,7964,18004,11302,10850,8675,19612
14074,"Viso, El",1407402,2016,7485,17223,10669,9450,8135,18720
14074,"Viso, El",1407402,2015,7154,16650,10265,9450,7751,18041
14075,Zuheros,1407501,2022,11643,24269,16046,15050,13281,27683
14075,Zuheros,1407501,2021,10970,23555,15317,13650,12403,26632
14075,Zuheros,1407501,2020,10256,22548,14515,12950,11508,25302
14075,Zuheros,1407501,2019,10359,22462,14568,12950,11586,25123
14075,Zuheros,1407501,2018,9806,21385,13815,12250,10923,23821
14075,Zuheros,1407501,2017,9433,20299,13239,12250,10483,22560
14075,Zuheros,1407501,2016,8982,19476,12593,11550,9901,21470
14075,Zuheros,1407501,2015,8561,18966,12151,11550,9395,20815
14901,Fuente Carreteros,1490101,2022,9167,22181,13370,12950,9940,24052
14901,Fuente Carreteros,1490101,2021,8680,21515,12753,12250,9391,23276
14901,Fuente Carreteros,1490101,2020,8048,20291,11866,11550,8692,21914
14901,Fuente Carreteros,1490101,2019,7949,20411,11821,11550,8586,22044
14901,Fuente Carreteros,1490101,2018,7451,18915,11019,10850,8046,20426
14901,Fuente Carreteros,1490101,2017,NA,NA,NA,NA,NA,NA
14901,Fuente Carreteros,1490101,2016,NA,NA,NA,NA,NA,NA
14901,Fuente Carreteros,1490101,2015,NA,NA,NA,NA,NA,NA
14902,"Guijarrosa, La",1490201,2022,9471,22900,13925,12950,10539,25483
14902,"Guijarrosa, La",1490201,2021,8982,21924,13140,12250,9886,24131
14902,"Guijarrosa, La",1490201,2020,8238,20565,12181,12250,9014,22503
14902,"Guijarrosa, La",1490201,2019,8286,20920,12390,12250,9085,22937
14902,"Guijarrosa, La",1490201,2018,7742,19642,11524,11550,8471,21492
14902,"Guijarrosa, La",1490201,2017,NA,NA,NA,NA,NA,NA
14902,"Guijarrosa, La",1490201,2016,NA,NA,NA,NA,NA,NA
14902,"Guijarrosa, La",1490201,2015,NA,NA,NA,NA,NA,NA
15001,Abegondo,1500101,2022,14103,36132,21337,19250,16689,42756
15001,Abegondo,1500101,2021,13079,33254,19624,17850,15585,39626
15001,Abegondo,1500101,2020,12352,32131,18637,17150,14526,37785
15001,Abegondo,1500101,2019,12278,31894,18676,17150,14356,37293
15001,Abegondo,1500101,2018,11840,30871,17797,16450,13844,36099
15001,Abegondo,1500101,2017,11109,28858,16801,15750,12928,33583
15001,Abegondo,1500101,2016,10811,28383,16354,15050,12560,32975
15001,Abegondo,1500101,2015,10637,28034,16162,15050,12364,32586
15001,Abegondo,1500102,2022,12747,31879,18919,17850,14732,36843
15001,Abegondo,1500102,2021,12062,30526,17953,17150,13882,35130
15001,Abegondo,1500102,2020,11568,29426,17314,16450,13230,33653
15001,Abegondo,1500102,2019,11576,28594,17155,16450,13200,32606
15001,Abegondo,1500102,2018,11018,27917,16567,15050,12533,31756
15001,Abegondo,1500102,2017,10231,25910,15418,14350,11566,29290
15001,Abegondo,1500102,2016,9917,25115,14892,13650,11178,28307
15001,Abegondo,1500102,2015,9777,25297,14799,13650,11046,28582
15001,Abegondo,1500103,2022,14214,37224,21377,19250,17124,44845
15001,Abegondo,1500103,2021,13400,35626,20107,18200,16010,42566
15001,Abegondo,1500103,2020,12732,33497,19077,17150,15130,39805
15001,Abegondo,1500103,2019,12776,33815,19185,17150,15173,40162
15001,Abegondo,1500103,2018,11786,31205,17779,16450,13892,36779
15001,Abegondo,1500103,2017,11368,30360,17211,15750,13384,35746
15001,Abegondo,1500103,2016,11196,30107,16993,15050,13220,35550
15001,Abegondo,1500103,2015,10653,28943,16142,14350,12466,33868
15002,Ames,1500201,2022,12681,33773,19342,17850,14732,39236
15002,Ames,1500201,2021,12046,32234,18254,17150,13860,37087
15002,Ames,1500201,2020,11626,30902,17546,16450,13365,35525
15002,Ames,1500201,2019,11602,31008,17590,16450,13317,35589
15002,Ames,1500201,2018,11077,30146,16874,15750,12620,34346
15002,Ames,1500201,2017,10681,29221,16248,15050,12146,33229
15002,Ames,1500201,2016,10303,28297,15679,14350,11708,32155
15002,Ames,1500201,2015,9780,27032,14938,13650,11044,30527
15002,Ames,1500202,2022,14371,40244,22370,20650,17640,49400
15002,Ames,1500202,2021,13309,37876,20805,18550,16292,46363
15002,Ames,1500202,2020,12508,35896,20016,17850,15325,43979
15002,Ames,1500202,2019,12622,36243,19652,17150,15277,43866
15002,Ames,1500202,2018,12015,35230,18851,16450,14478,42452
15002,Ames,1500202,2017,11628,34435,18276,15750,13980,41399
15002,Ames,1500202,2016,11539,34215,18061,15050,13899,41212
15002,Ames,1500202,2015,10798,32171,17074,15050,12977,38664
15002,Ames,1500203,2022,14002,35698,21144,19250,17256,43994
15002,Ames,1500203,2021,13073,33769,19784,17850,16007,41347
15002,Ames,1500203,2020,12441,32289,18875,17150,15139,39291
15002,Ames,1500203,2019,12325,32284,18757,17150,14962,39193
15002,Ames,1500203,2018,11773,30909,18010,16450,14268,37459
15002,Ames,1500203,2017,11394,29949,17484,15750,13794,36257
15002,Ames,1500203,2016,11050,29016,16951,15050,13315,34962
15002,Ames,1500203,2015,10795,28235,16576,15050,13016,34045
15003,Aranga,1500301,2022,13257,31208,19253,17150,15239,35876
15003,Aranga,1500301,2021,12079,28836,17597,16450,13697,32698
15003,Aranga,1500301,2020,11891,28585,17268,16450,13390,32190
15003,Aranga,1500301,2019,11593,28082,16994,15750,13000,31489
